dataset,oversampling,classifier,fold,n_splits,oversample_time,train_time,n_resampled,minority_ratio,AUC,PR_AUC,F1,Precision,Recall,gc_best_k,gc_cluster_sizes,gc_cluster_n_syn
credit_default,G-CTGAN,LGBM,2,5,52.03962588310242,0.15700054168701172,37382,0.5,0.7829645878913498,0.5496754938620404,0.4684596577017115,0.6671309192200557,0.36096458176337604,10,"[269, 167, 384, 734, 923, 249, 355, 722, 986, 520]","[678, 421, 968, 1850, 2327, 628, 895, 1820, 2484, 1311]"
credit_default,G-CTGAN,MLP,2,5,52.03962588310242,50.32095766067505,37382,0.5,0.6848989472947495,0.37912814312200416,0.4026079869600652,0.4383318544809228,0.37226827430293896,10,"[269, 167, 384, 734, 923, 249, 355, 722, 986, 520]","[678, 421, 968, 1850, 2327, 628, 895, 1820, 2484, 1311]"
credit_default,G-CTGAN,RF,3,5,57.44324541091919,0.8209993839263916,37382,0.5,0.7720584879611925,0.557981215057983,0.49513618677042803,0.6982167352537723,0.3835719668425019,10,"[390, 611, 124, 262, 818, 253, 1043, 666, 713, 429]","[983, 1540, 313, 660, 2062, 638, 2629, 1679, 1797, 1081]"
credit_default,G-CTGAN,LGBM,3,5,57.44324541091919,0.13300085067749023,37382,0.5,0.7827751851252792,0.5645501102211954,0.4889543446244477,0.7014084507042253,0.3752825923134891,10,"[390, 611, 124, 262, 818, 253, 1043, 666, 713, 429]","[983, 1540, 313, 660, 2062, 638, 2629, 1679, 1797, 1081]"
credit_default,G-CTGAN,MLP,3,5,57.44324541091919,58.92828631401062,37382,0.5,0.7140237549287857,0.4208420485155603,0.4349245206038352,0.47419928825622776,0.40165787490580257,10,"[390, 611, 124, 262, 818, 253, 1043, 666, 713, 429]","[983, 1540, 313, 660, 2062, 638, 2629, 1679, 1797, 1081]"
credit_default,G-CTGAN,RF,4,5,54.71184515953064,0.8530011177062988,37382,0.5,0.7648819857085979,0.5500721128137482,0.4780114722753346,0.6535947712418301,0.37678975131876413,10,"[896, 445, 488, 316, 1324, 731, 347, 140, 366, 256]","[2258, 1122, 1230, 797, 3336, 1843, 875, 353, 923, 645]"
credit_default,G-CTGAN,LGBM,4,5,54.71184515953064,0.13899946212768555,37382,0.5,0.7798294842939227,0.5607136289178744,0.4730127576054956,0.6779184247538678,0.3632253202712886,10,"[896, 445, 488, 316, 1324, 731, 347, 140, 366, 256]","[2258, 1122, 1230, 797, 3336, 1843, 875, 353, 923, 645]"
credit_default,G-CTGAN,MLP,4,5,54.71184515953064,50.269190549850464,37382,0.5,0.6904266214658726,0.4019073726322746,0.4349146110056926,0.4380733944954128,0.43180105501130367,10,"[896, 445, 488, 316, 1324, 731, 347, 140, 366, 256]","[2258, 1122, 1230, 797, 3336, 1843, 875, 353, 923, 645]"
ibm_attrition,G-CTGAN,RF,0,5,37.367114543914795,0.23898887634277344,1974,0.5,0.7820968834688347,0.477350992917032,0.21052631578947367,0.6666666666666666,0.125,7,"[32, 30, 24, 21, 13, 46, 23]","[135, 127, 101, 89, 55, 194, 97]"
ibm_attrition,G-CTGAN,LGBM,0,5,37.367114543914795,0.07700061798095703,1974,0.5,0.7670223577235772,0.4498319992586312,0.3380281690140845,0.5217391304347826,0.25,7,"[32, 30, 24, 21, 13, 46, 23]","[135, 127, 101, 89, 55, 194, 97]"
ibm_attrition,G-CTGAN,MLP,0,5,37.367114543914795,0.8355391025543213,1974,0.5,0.7470359078590786,0.4336015061437124,0.425531914893617,0.43478260869565216,0.4166666666666667,7,"[32, 30, 24, 21, 13, 46, 23]","[135, 127, 101, 89, 55, 194, 97]"
ibm_attrition,G-CTGAN,RF,1,5,26.918291807174683,0.24718308448791504,1974,0.5,0.8022527100271002,0.49250649000462526,0.3050847457627119,0.8181818181818182,0.1875,5,"[47, 43, 24, 27, 48]","[198, 182, 101, 114, 203]"
ibm_attrition,G-CTGAN,LGBM,1,5,26.918291807174683,0.08600139617919922,1974,0.5,0.8065718157181572,0.5676119963643362,0.4266666666666667,0.5925925925925926,0.3333333333333333,5,"[47, 43, 24, 27, 48]","[198, 182, 101, 114, 203]"
ibm_attrition,G-CTGAN,MLP,1,5,26.918291807174683,0.9639723300933838,1974,0.5,0.7660060975609756,0.4862826336190158,0.4742268041237113,0.46938775510204084,0.4791666666666667,5,"[47, 43, 24, 27, 48]","[198, 182, 101, 114, 203]"
ibm_attrition,G-CTGAN,RF,2,5,21.544021368026733,0.24566960334777832,1972,0.5,0.8294426737875786,0.6496673624205783,0.12,1.0,0.06382978723404255,4,"[13, 107, 26, 44]","[54, 449, 109, 184]"
ibm_attrition,G-CTGAN,LGBM,2,5,21.544021368026733,0.07495784759521484,1972,0.5,0.8251356706003964,0.5676781413534304,0.3880597014925373,0.65,0.2765957446808511,4,"[13, 107, 26, 44]","[54, 449, 109, 184]"
ibm_attrition,G-CTGAN,MLP,2,5,21.544021368026733,0.8800003528594971,1972,0.5,0.7900766646567318,0.5070973843297857,0.39080459770114945,0.425,0.3617021276595745,4,"[13, 107, 26, 44]","[54, 449, 109, 184]"
ibm_attrition,G-CTGAN,RF,3,5,17.022000074386597,0.23799991607666016,1972,0.5,0.8208286674132138,0.6743999808535523,0.19230769230769232,1.0,0.10638297872340426,3,"[70, 48, 72]","[293, 201, 302]"
ibm_attrition,G-CTGAN,LGBM,3,5,17.022000074386597,0.06699943542480469,1972,0.5,0.8297872340425532,0.6300152367218462,0.48484848484848486,0.8421052631578947,0.3404255319148936,3,"[70, 48, 72]","[293, 201, 302]"
ibm_attrition,G-CTGAN,MLP,3,5,17.022000074386597,0.9326872825622559,1972,0.5,0.7606167628564046,0.5101506789399153,0.47191011235955055,0.5,0.44680851063829785,3,"[70, 48, 72]","[293, 201, 302]"
ibm_attrition,G-CTGAN,RF,4,5,16.300009727478027,0.24964022636413574,1972,0.5,0.7749160134378499,0.5116354913767915,0.18867924528301888,0.8333333333333334,0.10638297872340426,3,"[58, 104, 28]","[243, 436, 117]"
ibm_attrition,G-CTGAN,LGBM,4,5,16.300009727478027,0.069000244140625,1972,0.5,0.7935222672064778,0.5379151522691037,0.3880597014925373,0.65,0.2765957446808511,3,"[58, 104, 28]","[243, 436, 117]"
ibm_attrition,G-CTGAN,MLP,4,5,16.300009727478027,0.8660004138946533,1972,0.5,0.7134120079248858,0.5030686378633689,0.45161290322580644,0.45652173913043476,0.44680851063829785,3,"[58, 104, 28]","[243, 436, 117]"
ecoli,G-CTGAN,RF,0,4,3.6679975986480713,0.2520110607147217,443,0.49209932279909707,0.9638157894736843,0.734375,0.5,0.75,0.375,3,"[19, 1, 7]","[140, 7, 51]"
ecoli,G-CTGAN,LGBM,0,4,3.6679975986480713,0.0410001277923584,443,0.49209932279909707,0.9539473684210527,0.681397604588394,0.46153846153846156,0.6,0.375,3,"[19, 1, 7]","[140, 7, 51]"
ecoli,G-CTGAN,MLP,0,4,3.6679975986480713,0.6039998531341553,443,0.49209932279909707,0.9654605263157895,0.6104978354978354,0.64,0.47058823529411764,1.0,3,"[19, 1, 7]","[140, 7, 51]"
ecoli,G-CTGAN,RF,1,4,3.659001588821411,0.22999858856201172,444,0.49099099099099097,0.965925925925926,0.7134411340293692,0.8,0.7272727272727273,0.8888888888888888,3,"[17, 1, 8]","[130, 8, 62]"
ecoli,G-CTGAN,LGBM,1,4,3.659001588821411,0.0409998893737793,444,0.49099099099099097,0.96,0.6650673400673401,0.8,0.7272727272727273,0.8888888888888888,3,"[17, 1, 8]","[130, 8, 62]"
ecoli,G-CTGAN,MLP,1,4,3.659001588821411,0.5850009918212891,444,0.49099099099099097,0.9481481481481482,0.5357034396250082,0.7272727272727273,0.6153846153846154,0.8888888888888888,3,"[17, 1, 8]","[130, 8, 62]"
ecoli,G-CTGAN,RF,2,4,3.9160006046295166,0.22999906539916992,444,0.49099099099099097,0.9525925925925924,0.6462267670601003,0.4,0.5,0.3333333333333333,3,"[4, 1, 21]","[31, 8, 161]"
ecoli,G-CTGAN,LGBM,2,4,3.9160006046295166,0.03396105766296387,444,0.49099099099099097,0.9244444444444444,0.49531908723085194,0.4,0.5,0.3333333333333333,3,"[4, 1, 21]","[31, 8, 161]"
ecoli,G-CTGAN,MLP,2,4,3.9160006046295166,0.6110000610351562,444,0.49099099099099097,0.9274074074074075,0.5585056918390252,0.64,0.5,0.8888888888888888,3,"[4, 1, 21]","[31, 8, 161]"
ecoli,G-CTGAN,RF,3,4,3.7240426540374756,0.2522318363189697,452,0.5,0.9274074074074073,0.7093881427214761,0.5333333333333333,0.6666666666666666,0.4444444444444444,2,"[8, 18]","[62, 138]"
ecoli,G-CTGAN,LGBM,3,4,3.7240426540374756,0.04699873924255371,452,0.5,0.9259259259259259,0.7177563603394805,0.6666666666666666,0.8333333333333334,0.5555555555555556,2,"[8, 18]","[62, 138]"
ecoli,G-CTGAN,MLP,3,4,3.7240426540374756,0.6440010070800781,452,0.5,0.8133333333333332,0.5179211127291492,0.48,0.375,0.6666666666666666,2,"[8, 18]","[62, 138]"
wine_quality,G-CTGAN,RF,0,5,5.606091260910034,0.3359999656677246,7544,0.5,0.8454042589779599,0.186290586088782,0.16393442622950818,0.20833333333333334,0.13513513513513514,2,"[58, 88]","[1440, 2186]"
wine_quality,G-CTGAN,LGBM,0,5,5.606091260910034,0.08100128173828125,7544,0.5,0.8749820870711644,0.25086225699817905,0.2857142857142857,0.42105263157894735,0.21621621621621623,2,"[58, 88]","[1440, 2186]"
wine_quality,G-CTGAN,MLP,0,5,5.606091260910034,6.022319793701172,7544,0.5,0.8595912986156888,0.2926849299083481,0.33766233766233766,0.325,0.35135135135135137,2,"[58, 88]","[1440, 2186]"
wine_quality,G-CTGAN,RF,1,5,5.292158365249634,0.3320004940032959,7544,0.5,0.8288097217047377,0.21105045592284274,0.2972972972972973,0.2972972972972973,0.2972972972972973,2,"[101, 45]","[2508, 1118]"
wine_quality,G-CTGAN,LGBM,1,5,5.292158365249634,0.07900023460388184,7544,0.5,0.859247370382047,0.25155685387347704,0.3611111111111111,0.37142857142857144,0.35135135135135137,2,"[101, 45]","[2508, 1118]"
wine_quality,G-CTGAN,MLP,1,5,5.292158365249634,5.409978866577148,7544,0.5,0.8449456879997707,0.3828710178226801,0.45652173913043476,0.38181818181818183,0.5675675675675675,2,"[101, 45]","[2508, 1118]"
wine_quality,G-CTGAN,RF,2,5,5.64455771446228,0.34000062942504883,7544,0.5,0.8380384626407956,0.17582036974142828,0.14035087719298245,0.2,0.10810810810810811,2,"[53, 93]","[1316, 2310]"
wine_quality,G-CTGAN,LGBM,2,5,5.64455771446228,0.08300042152404785,7544,0.5,0.8718007509099769,0.20404494015634242,0.19672131147540983,0.25,0.16216216216216217,2,"[53, 93]","[1316, 2310]"
wine_quality,G-CTGAN,MLP,2,5,5.64455771446228,7.004084825515747,7544,0.5,0.736264366168926,0.23467656545394874,0.3,0.391304347826087,0.24324324324324326,2,"[53, 93]","[1316, 2310]"
wine_quality,G-CTGAN,RF,3,5,5.058014869689941,0.34199976921081543,7544,0.5,0.7999882172734771,0.1947443087134105,0.1724137931034483,0.22727272727272727,0.1388888888888889,2,"[39, 108]","[962, 2663]"
wine_quality,G-CTGAN,LGBM,3,5,5.058014869689941,0.07100129127502441,7544,0.5,0.8199304819135148,0.19154012853091634,0.20689655172413793,0.2727272727272727,0.16666666666666666,2,"[39, 108]","[962, 2663]"
wine_quality,G-CTGAN,MLP,3,5,5.058014869689941,7.522086143493652,7544,0.5,0.7716507599858606,0.22147257031885484,0.325,0.29545454545454547,0.3611111111111111,2,"[39, 108]","[962, 2663]"
wine_quality,G-CTGAN,RF,4,5,5.534999847412109,0.3319995403289795,7544,0.5,0.786644279486273,0.2651992957645548,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,"[107, 40]","[2639, 986]"
wine_quality,G-CTGAN,LGBM,4,5,5.534999847412109,0.07899951934814453,7544,0.5,0.8272063155414162,0.22695489064280228,0.2972972972972973,0.2894736842105263,0.3055555555555556,2,"[107, 40]","[2639, 986]"
wine_quality,G-CTGAN,MLP,4,5,5.534999847412109,7.2943267822265625,7544,0.5,0.799575821845175,0.25531375619344043,0.37333333333333335,0.358974358974359,0.3888888888888889,2,"[107, 40]","[2639, 986]"
yeast_me2,G-CTGAN,RF,0,5,4.125999689102173,0.26200056076049805,2292,0.5,0.9644599303135889,0.40242248062015507,0.0,0.0,0.0,2,"[36, 5]","[970, 135]"
yeast_me2,G-CTGAN,LGBM,0,5,4.125999689102173,0.07200050354003906,2292,0.5,0.9616724738675958,0.47567180862955505,0.2857142857142857,0.5,0.2,2,"[36, 5]","[970, 135]"
yeast_me2,G-CTGAN,MLP,0,5,4.125999689102173,2.081043243408203,2292,0.5,0.9445993031358885,0.38529697233087057,0.4666666666666667,0.35,0.7,2,"[36, 5]","[970, 135]"
yeast_me2,G-CTGAN,RF,1,5,2.180002212524414,0.27899765968322754,2265,0.49403973509933774,0.8641114982578398,0.17159290422857842,0.125,0.16666666666666666,0.1,2,"[40, 1]","[1078, 27]"
yeast_me2,G-CTGAN,LGBM,1,5,2.180002212524414,0.05800127983093262,2265,0.49403973509933774,0.9222996515679442,0.19785865782111087,0.0,0.0,0.0,2,"[40, 1]","[1078, 27]"
yeast_me2,G-CTGAN,MLP,1,5,2.180002212524414,2.8397388458251953,2265,0.49403973509933774,0.8777003484320558,0.18398567429190665,0.24,0.2,0.3,2,"[40, 1]","[1078, 27]"
yeast_me2,G-CTGAN,RF,2,5,2.043998956680298,0.275007963180542,2265,0.49403973509933774,0.9536585365853658,0.6251886584593351,0.16666666666666666,0.5,0.1,2,"[40, 1]","[1078, 27]"
yeast_me2,G-CTGAN,LGBM,2,5,2.043998956680298,0.05700087547302246,2265,0.49403973509933774,0.9602787456445993,0.530584713793669,0.5882352941176471,0.7142857142857143,0.5,2,"[40, 1]","[1078, 27]"
yeast_me2,G-CTGAN,MLP,2,5,2.043998956680298,2.765000581741333,2265,0.49403973509933774,0.9585365853658537,0.6138409163910012,0.46153846153846156,0.375,0.6,2,"[40, 1]","[1078, 27]"
yeast_me2,G-CTGAN,RF,3,5,2.1289989948272705,0.29200053215026855,2266,0.49382171226831423,0.9437380801017163,0.5946873502443013,0.16666666666666666,1.0,0.09090909090909091,2,"[39, 1]","[1079, 28]"
yeast_me2,G-CTGAN,LGBM,3,5,2.1289989948272705,0.05500006675720215,2266,0.49382171226831423,0.9589955499046408,0.6467789158198812,0.5333333333333333,1.0,0.36363636363636365,2,"[39, 1]","[1079, 28]"
yeast_me2,G-CTGAN,MLP,3,5,2.1289989948272705,3.0190000534057617,2266,0.49382171226831423,0.8585505403687221,0.3301990718092327,0.23255813953488372,0.15625,0.45454545454545453,2,"[39, 1]","[1079, 28]"
yeast_me2,G-CTGAN,RF,4,5,13.209506750106812,0.2700004577636719,2294,0.5,0.9660839160839161,0.5153743095984475,0.3333333333333333,1.0,0.2,7,"[4, 12, 7, 3, 5, 4, 6]","[108, 323, 189, 81, 135, 108, 162]"
yeast_me2,G-CTGAN,LGBM,4,5,13.209506750106812,0.07299947738647461,2294,0.5,0.9423076923076923,0.42447039716027063,0.26666666666666666,0.4,0.2,7,"[4, 12, 7, 3, 5, 4, 6]","[108, 323, 189, 81, 135, 108, 162]"
yeast_me2,G-CTGAN,MLP,4,5,13.209506750106812,2.7456071376800537,2294,0.5,0.8520979020979021,0.44108851965905566,0.2978723404255319,0.1891891891891892,0.7,7,"[4, 12, 7, 3, 5, 4, 6]","[108, 323, 189, 81, 135, 108, 162]"
mammography,G-CTGAN,RF,0,5,12.096514701843262,0.40399885177612305,17476,0.5,0.9267778560112658,0.7102859813378537,0.6557377049180327,0.5714285714285714,0.7692307692307693,6,"[26, 11, 21, 24, 111, 15]","[1066, 451, 861, 984, 4553, 615]"
mammography,G-CTGAN,LGBM,0,5,12.096514701843262,0.06400203704833984,17476,0.5,0.9372029572258407,0.6964040885069417,0.6666666666666666,0.6129032258064516,0.7307692307692307,6,"[26, 11, 21, 24, 111, 15]","[1066, 451, 861, 984, 4553, 615]"
mammography,G-CTGAN,MLP,0,5,12.096514701843262,13.102418184280396,17476,0.5,0.941339552895617,0.7165146233561102,0.581081081081081,0.4479166666666667,0.8269230769230769,6,"[26, 11, 21, 24, 111, 15]","[1066, 451, 861, 984, 4553, 615]"
mammography,G-CTGAN,RF,1,5,13.64560079574585,0.4010004997253418,17435,0.4988242041869802,0.9446928357683506,0.6563237212527717,0.5555555555555556,0.47297297297297297,0.6730769230769231,8,"[38, 82, 10, 25, 1, 22, 20, 10]","[1558, 3364, 410, 1025, 41, 902, 820, 410]"
mammography,G-CTGAN,LGBM,1,5,13.64560079574585,0.07799959182739258,17435,0.4988242041869802,0.9471087836648477,0.6864917611574769,0.6371681415929203,0.5901639344262295,0.6923076923076923,8,"[38, 82, 10, 25, 1, 22, 20, 10]","[1558, 3364, 410, 1025, 41, 902, 820, 410]"
mammography,G-CTGAN,MLP,1,5,13.64560079574585,10.958701133728027,17435,0.4988242041869802,0.9500616088716776,0.7010381168042591,0.5735294117647058,0.4642857142857143,0.75,8,"[38, 82, 10, 25, 1, 22, 20, 10]","[1558, 3364, 410, 1025, 41, 902, 820, 410]"
mammography,G-CTGAN,RF,2,5,11.96112608909607,0.37599968910217285,17435,0.4988242041869802,0.93582995951417,0.5757299011322465,0.5210084033613446,0.4626865671641791,0.5961538461538461,7,"[24, 52, 74, 12, 19, 1, 26]","[984, 2132, 3036, 492, 779, 41, 1066]"
mammography,G-CTGAN,LGBM,2,5,11.96112608909607,0.0690004825592041,17435,0.4988242041869802,0.9371809540573843,0.5621761533801363,0.5825242718446602,0.5882352941176471,0.5769230769230769,7,"[24, 52, 74, 12, 19, 1, 26]","[984, 2132, 3036, 492, 779, 41, 1066]"
mammography,G-CTGAN,MLP,2,5,11.96112608909607,8.530821800231934,17435,0.4988242041869802,0.94261573666608,0.5526439853016117,0.5112781954887218,0.41975308641975306,0.6538461538461539,7,"[24, 52, 74, 12, 19, 1, 26]","[984, 2132, 3036, 492, 779, 41, 1066]"
mammography,G-CTGAN,RF,3,5,15.159000873565674,0.4089977741241455,17437,0.49882433904914836,0.9700179628064243,0.7442018078402751,0.624,0.5342465753424658,0.75,9,"[93, 5, 25, 18, 20, 16, 1, 17, 13]","[3816, 205, 1025, 738, 820, 656, 41, 697, 533]"
mammography,G-CTGAN,LGBM,3,5,15.159000873565674,0.09500002861022949,17437,0.49882433904914836,0.9741300366300366,0.7673688281364837,0.6724137931034483,0.609375,0.75,9,"[93, 5, 25, 18, 20, 16, 1, 17, 13]","[3816, 205, 1025, 738, 820, 656, 41, 697, 533]"
mammography,G-CTGAN,MLP,3,5,15.159000873565674,13.488098382949829,17437,0.49882433904914836,0.9790610030994645,0.7309569431742926,0.581081081081081,0.4479166666666667,0.8269230769230769,9,"[93, 5, 25, 18, 20, 16, 1, 17, 13]","[3816, 205, 1025, 738, 820, 656, 41, 697, 533]"
mammography,G-CTGAN,RF,4,5,15.322924852371216,0.40999650955200195,17478,0.5,0.9147559171597632,0.6466335577960777,0.6260869565217392,0.5714285714285714,0.6923076923076923,8,"[24, 24, 66, 3, 10, 44, 23, 14]","[984, 984, 2708, 123, 410, 1805, 943, 574]"
mammography,G-CTGAN,LGBM,4,5,15.322924852371216,0.06800007820129395,17478,0.5,0.9222756410256411,0.6549719979883281,0.6206896551724138,0.5625,0.6923076923076923,8,"[24, 24, 66, 3, 10, 44, 23, 14]","[984, 984, 2708, 123, 410, 1805, 943, 574]"
mammography,G-CTGAN,MLP,4,5,15.322924852371216,15.593708753585815,17478,0.5,0.9068443575655114,0.6480739217528443,0.543046357615894,0.41414141414141414,0.7884615384615384,8,"[24, 24, 66, 3, 10, 44, 23, 14]","[984, 984, 2708, 123, 410, 1805, 943, 574]"
protein_homo,G-CTGAN,RF,0,5,48.71492004394531,17.43256378173828,231128,0.5,0.9769202812693866,0.8070871421246858,0.8084210526315789,0.8930232558139535,0.7384615384615385,2,"[276, 760]","[30511, 84017]"
protein_homo,G-CTGAN,LGBM,0,5,48.71492004394531,0.8979997634887695,231128,0.5,0.986827545442685,0.8395755139840141,0.7926078028747433,0.8502202643171806,0.7423076923076923,2,"[276, 760]","[30511, 84017]"
protein_homo,G-CTGAN,MLP,0,5,48.71492004394531,58.50328779220581,231128,0.5,0.9858050018238312,0.8936591911953663,0.8441814595660749,0.8663967611336032,0.823076923076923,2,"[276, 760]","[30511, 84017]"
protein_homo,G-CTGAN,RF,1,5,40.385716676712036,17.078999757766724,231128,0.5,0.9613928346578653,0.770579538300585,0.7672413793103449,0.8682926829268293,0.6872586872586872,2,"[321, 716]","[35451, 79076]"
protein_homo,G-CTGAN,LGBM,1,5,40.385716676712036,0.8580005168914795,231128,0.5,0.983765501781493,0.821160386512071,0.7448559670781894,0.7973568281938326,0.6988416988416989,2,"[321, 716]","[35451, 79076]"
protein_homo,G-CTGAN,MLP,1,5,40.385716676712036,30.77892518043518,231128,0.5,0.9932117375265761,0.8924559362337681,0.8559837728194726,0.9017094017094017,0.8146718146718147,2,"[321, 716]","[35451, 79076]"
protein_homo,G-CTGAN,RF,2,5,36.57334876060486,17.086518049240112,231128,0.5,0.9769855918310454,0.8076482801591499,0.8088888888888889,0.9528795811518325,0.7027027027027027,2,"[999, 38]","[110330, 4197]"
protein_homo,G-CTGAN,LGBM,2,5,36.57334876060486,0.8500001430511475,231128,0.5,0.9842262269488742,0.8525657895654296,0.8389830508474576,0.9295774647887324,0.7644787644787645,2,"[999, 38]","[110330, 4197]"
