dataset,oversampling,classifier,fold,n_splits,oversample_time,train_time,n_resampled,minority_ratio,AUC,PR_AUC,F1,Precision,Recall,ga_best_k,ga_best_cv_auc,ga_ga_time,ga_gens_run,ga_fell_back,ga_surrogate,ga_ratio_vec,surrogate
pima_diabetes,GA-G-CTGAN,MLP,3,5,58.874199628829956,0.9969213008880615,762,0.47506561679790027,0.7849056603773584,0.6651851302994821,0.660377358490566,0.660377358490566,0.660377358490566,3,0.8735020165231548,52.33,11,False,ensemble,"[0.721, 0.57, 0.663]",ensemble
pima_diabetes,GA-G-CTGAN,RF,4,5,49.85971927642822,0.2649972438812256,762,0.47506561679790027,0.7754716981132076,0.6235646819992674,0.5950413223140496,0.5294117647058824,0.6792452830188679,4,0.8894876506312448,40.93,8,False,ensemble,"[0.11, 0.841, 0.65, 0.687]",ensemble
pima_diabetes,GA-G-CTGAN,LGBM,4,5,49.85971927642822,0.04700064659118652,762,0.47506561679790027,0.7541509433962263,0.605902606217564,0.5945945945945946,0.5689655172413793,0.6226415094339622,4,0.8894876506312448,40.93,8,False,ensemble,"[0.11, 0.841, 0.65, 0.687]",ensemble
pima_diabetes,GA-G-CTGAN,MLP,4,5,49.85971927642822,0.9520015716552734,762,0.47506561679790027,0.7107547169811321,0.4922032100271489,0.5806451612903226,0.5070422535211268,0.6792452830188679,4,0.8894876506312448,40.93,8,False,ensemble,"[0.11, 0.841, 0.65, 0.687]",ensemble
credit_default,GA-G-CTGAN,RF,0,5,380.2131245136261,0.7460000514984131,33864,0.4480274037325774,0.7808533470354019,0.5563867223073746,0.5110091743119266,0.653755868544601,0.4194277108433735,10,0.9165374840283738,324.35,15,False,ensemble,"[1.231, 2.174, 2.017, 0.982, 2.435, 2.004, 1.023, 0.938, 2.241, 0.427]",ensemble
credit_default,GA-G-CTGAN,LGBM,0,5,380.2131245136261,0.12899994850158691,33864,0.4480274037325774,0.7934436536815069,0.5616581063791762,0.4941286989196806,0.6566791510611736,0.3960843373493976,10,0.9165374840283738,324.35,15,False,ensemble,"[1.231, 2.174, 2.017, 0.982, 2.435, 2.004, 1.023, 0.938, 2.241, 0.427]",ensemble
credit_default,GA-G-CTGAN,MLP,0,5,380.2131245136261,48.03704857826233,33864,0.4480274037325774,0.7216843615901964,0.4226655006455024,0.44001660440016604,0.4902867715078631,0.3990963855421687,10,0.9165374840283738,324.35,15,False,ensemble,"[1.231, 2.174, 2.017, 0.982, 2.435, 2.004, 1.023, 0.938, 2.241, 0.427]",ensemble
credit_default,GA-G-CTGAN,RF,1,5,378.03595995903015,0.781998872756958,34021,0.45060403868199056,0.769687042770515,0.5445864561901843,0.4909847434119279,0.6351674641148325,0.40015071590052753,10,0.9193119488652919,322.42,15,False,ensemble,"[2.426, 1.019, 2.189, 1.776, 0.29, 2.461, 2.508, 2.16, 0.374, 1.167]",ensemble
credit_default,GA-G-CTGAN,LGBM,1,5,378.03595995903015,0.12108302116394043,34021,0.45060403868199056,0.7771981646396243,0.5441810128265103,0.4859022556390977,0.6454431960049938,0.3896006028636021,10,0.9193119488652919,322.42,15,False,ensemble,"[2.426, 1.019, 2.189, 1.776, 0.29, 2.461, 2.508, 2.16, 0.374, 1.167]",ensemble
credit_default,GA-G-CTGAN,MLP,1,5,378.03595995903015,45.34865188598633,34021,0.45060403868199056,0.6891102359576273,0.40290830938083866,0.39228007181328545,0.48501664816870144,0.32931424265259984,10,0.9193119488652919,322.42,15,False,ensemble,"[2.426, 1.019, 2.189, 1.776, 0.29, 2.461, 2.508, 2.16, 0.374, 1.167]",ensemble
credit_default,GA-G-CTGAN,RF,2,5,367.695440530777,0.7260000705718994,32778,0.4297699676612362,0.7745765207332733,0.549502249443446,0.48762603116406966,0.6222222222222222,0.400904295403165,10,0.9104634811709182,315.41,15,False,ensemble,"[2.013, 2.11, 1.851, 2.214, 1.505, 0.846, 1.707, 0.216, 2.382, 1.611]",ensemble
credit_default,GA-G-CTGAN,LGBM,2,5,367.695440530777,0.11799979209899902,32778,0.4297699676612362,0.7849531959882413,0.5460051902671827,0.49095127610208816,0.6388888888888888,0.39864355689525244,10,0.9104634811709182,315.41,15,False,ensemble,"[2.013, 2.11, 1.851, 2.214, 1.505, 0.846, 1.707, 0.216, 2.382, 1.611]",ensemble
credit_default,GA-G-CTGAN,MLP,2,5,367.695440530777,42.4875602722168,32778,0.4297699676612362,0.6903428456148946,0.39880129012526166,0.4007076514816453,0.48501070663811563,0.3413715146948003,10,0.9104634811709182,315.41,15,False,ensemble,"[2.013, 2.11, 1.851, 2.214, 1.505, 0.846, 1.707, 0.216, 2.382, 1.611]",ensemble
credit_default,GA-G-CTGAN,RF,3,5,373.7881507873535,0.7250008583068848,33214,0.4372553742397784,0.7711153444300187,0.5567364924505761,0.5128913443830571,0.659171597633136,0.41974378296910325,10,0.9128520594576072,316.59,15,False,ensemble,"[1.417, 2.248, 1.691, 1.116, 1.967, 0.241, 2.521, 1.245, 2.221, 0.174]",ensemble
credit_default,GA-G-CTGAN,LGBM,3,5,373.7881507873535,0.13399934768676758,33214,0.4372553742397784,0.7842196130313619,0.5668914971518442,0.5097312326227988,0.6618531889290012,0.41446872645064053,10,0.9128520594576072,316.59,15,False,ensemble,"[1.417, 2.248, 1.691, 1.116, 1.967, 0.241, 2.521, 1.245, 2.221, 0.174]",ensemble
credit_default,GA-G-CTGAN,MLP,3,5,373.7881507873535,45.98008751869202,33214,0.4372553742397784,0.7177219870567519,0.43429816905517593,0.45348368908578335,0.4870242214532872,0.4242652599849284,10,0.9128520594576072,316.59,15,False,ensemble,"[1.417, 2.248, 1.691, 1.116, 1.967, 0.241, 2.521, 1.245, 2.221, 0.174]",ensemble
credit_default,GA-G-CTGAN,RF,4,5,374.58658742904663,0.774998664855957,34355,0.45594527725221945,0.7661574105505323,0.5535084191578638,0.4902687673772011,0.6365824308062575,0.39864355689525244,10,0.9215799687198688,320.27,15,False,ensemble,"[2.503, 1.77, 1.021, 2.337, 2.514, 2.213, 1.167, 0.649, 0.186, 2.255]",ensemble
credit_default,GA-G-CTGAN,LGBM,4,5,374.58658742904663,0.11900019645690918,34355,0.45594527725221945,0.7801151607520702,0.5525014796271827,0.4888254873989539,0.6623711340206185,0.3873398643556895,10,0.9215799687198688,320.27,15,False,ensemble,"[2.503, 1.77, 1.021, 2.337, 2.514, 2.213, 1.167, 0.649, 0.186, 2.255]",ensemble
credit_default,GA-G-CTGAN,MLP,4,5,374.58658742904663,48.485679626464844,34355,0.45594527725221945,0.7040347546415772,0.40400930340362257,0.44496670583627107,0.4632952691680261,0.42803315749811605,10,0.9215799687198688,320.27,15,False,ensemble,"[2.503, 1.77, 1.021, 2.337, 2.514, 2.213, 1.167, 0.649, 0.186, 2.255]",ensemble
ibm_attrition,GA-G-CTGAN,RF,0,5,291.64161944389343,0.22499847412109375,1759,0.4388857305287095,0.7903963414634145,0.48204843192378716,0.3,0.75,0.1875,7,0.9499047598266499,256.05,15,False,ensemble,"[0.867, 4.073, 3.675, 3.06, 1.515, 4.067, 3.227]",ensemble
ibm_attrition,GA-G-CTGAN,LGBM,0,5,291.64161944389343,0.07700037956237793,1759,0.4388857305287095,0.7872628726287263,0.49279352652783553,0.37142857142857144,0.5909090909090909,0.2708333333333333,7,0.9499047598266499,256.05,15,False,ensemble,"[0.867, 4.073, 3.675, 3.06, 1.515, 4.067, 3.227]",ensemble
ibm_attrition,GA-G-CTGAN,MLP,0,5,291.64161944389343,0.7820022106170654,1759,0.4388857305287095,0.7155318428184283,0.39235797769565517,0.42105263157894735,0.425531914893617,0.4166666666666667,7,0.9499047598266499,256.05,15,False,ensemble,"[0.867, 4.073, 3.675, 3.06, 1.515, 4.067, 3.227]",ensemble
ibm_attrition,GA-G-CTGAN,RF,1,5,229.19138431549072,0.2329998016357422,1804,0.45288248337028825,0.8041158536585366,0.5050579175139571,0.3,0.75,0.1875,5,0.9508207231337706,202.88,15,False,ensemble,"[3.122, 2.372, 4.018, 3.804, 3.759]",ensemble
ibm_attrition,GA-G-CTGAN,LGBM,1,5,229.19138431549072,0.07100081443786621,1804,0.45288248337028825,0.7977642276422764,0.5589327372338858,0.44155844155844154,0.5862068965517241,0.3541666666666667,5,0.9508207231337706,202.88,15,False,ensemble,"[3.122, 2.372, 4.018, 3.804, 3.759]",ensemble
ibm_attrition,GA-G-CTGAN,MLP,1,5,229.19138431549072,1.851602554321289,1804,0.45288248337028825,0.7626185636856369,0.5115044118095189,0.40425531914893614,0.41304347826086957,0.3958333333333333,5,0.9508207231337706,202.88,15,False,ensemble,"[3.122, 2.372, 4.018, 3.804, 3.759]",ensemble
ibm_attrition,GA-G-CTGAN,RF,2,5,198.7065577507019,0.2330005168914795,1870,0.4727272727272727,0.835214058058403,0.6357317688755593,0.1568627450980392,1.0,0.0851063829787234,4,0.9541698697511694,176.81,15,False,ensemble,"[0.664, 4.095, 3.26, 3.686]",ensemble
ibm_attrition,GA-G-CTGAN,LGBM,2,5,198.7065577507019,0.0709984302520752,1870,0.4727272727272727,0.8308209148074769,0.5857806701486468,0.45714285714285713,0.6956521739130435,0.3404255319148936,4,0.9541698697511694,176.81,15,False,ensemble,"[0.664, 4.095, 3.26, 3.686]",ensemble
ibm_attrition,GA-G-CTGAN,MLP,2,5,198.7065577507019,0.9310002326965332,1870,0.4727272727272727,0.7723318115255405,0.45767822086559423,0.44680851063829785,0.44680851063829785,0.44680851063829785,4,0.9541698697511694,176.81,15,False,ensemble,"[0.664, 4.095, 3.26, 3.686]",ensemble
ibm_attrition,GA-G-CTGAN,RF,3,5,145.8844349384308,0.22700023651123047,1795,0.45069637883008357,0.8212593677319322,0.6540607398943913,0.25925925925925924,1.0,0.14893617021276595,3,0.9519774029435856,129.96,13,False,ensemble,"[3.46, 2.79, 3.378]",ensemble
ibm_attrition,GA-G-CTGAN,LGBM,3,5,145.8844349384308,0.07096529006958008,1795,0.45069637883008357,0.824704970281678,0.6211506735452358,0.46153846153846156,0.8333333333333334,0.3191489361702128,3,0.9519774029435856,129.96,13,False,ensemble,"[3.46, 2.79, 3.378]",ensemble
ibm_attrition,GA-G-CTGAN,MLP,3,5,145.8844349384308,0.7660009860992432,1795,0.45069637883008357,0.7692307692307692,0.5331763433839628,0.5048543689320388,0.4642857142857143,0.5531914893617021,3,0.9519774029435856,129.96,13,False,ensemble,"[3.46, 2.79, 3.378]",ensemble
ibm_attrition,GA-G-CTGAN,RF,4,5,117.46219420433044,0.24199891090393066,1846,0.4658721560130011,0.77681109484021,0.5101872504482008,0.25,0.7777777777777778,0.14893617021276595,3,0.9560132970059689,101.01,10,False,ensemble,"[3.196, 4.189, 1.734]",ensemble
ibm_attrition,GA-G-CTGAN,LGBM,4,5,117.46219420433044,0.08699989318847656,1846,0.4658721560130011,0.8023946937720734,0.5665386044810126,0.5135135135135135,0.7037037037037037,0.40425531914893614,3,0.9560132970059689,101.01,10,False,ensemble,"[3.196, 4.189, 1.734]",ensemble
ibm_attrition,GA-G-CTGAN,MLP,4,5,117.46219420433044,0.9150009155273438,1846,0.4658721560130011,0.7375312257731071,0.536057728631943,0.5102040816326531,0.49019607843137253,0.5319148936170213,3,0.9560132970059689,101.01,10,False,ensemble,"[3.196, 4.189, 1.734]",ensemble
ecoli,GA-G-CTGAN,RF,0,4,59.759000301361084,0.25300097465515137,429,0.4755244755244755,0.9720394736842105,0.8330176767676768,0.6153846153846154,0.8,0.5,3,0.9926470588235294,56.49,15,False,ensemble,"[6.875, 3.304, 6.624]",ensemble
ecoli,GA-G-CTGAN,LGBM,0,4,59.759000301361084,0.03500032424926758,429,0.4755244755244755,0.9572368421052633,0.7008916522074417,0.3333333333333333,0.5,0.25,3,0.9926470588235294,56.49,15,False,ensemble,"[6.875, 3.304, 6.624]",ensemble
ecoli,GA-G-CTGAN,MLP,0,4,59.759000301361084,0.6600003242492676,429,0.4755244755244755,0.9407894736842105,0.5134488866396761,0.5,0.4166666666666667,0.625,3,0.9926470588235294,56.49,15,False,ensemble,"[6.875, 3.304, 6.624]",ensemble
ecoli,GA-G-CTGAN,RF,1,4,59.91799974441528,0.2500007152557373,430,0.4744186046511628,0.9644444444444444,0.7101731601731602,0.8,0.7272727272727273,0.8888888888888888,3,0.9944932490540077,56.5,15,False,ensemble,"[7.164, 4.16, 6.956]",ensemble
ecoli,GA-G-CTGAN,LGBM,1,4,59.91799974441528,0.04499983787536621,430,0.4744186046511628,0.9614814814814814,0.7114959114959114,0.8,0.7272727272727273,0.8888888888888888,3,0.9944932490540077,56.5,15,False,ensemble,"[7.164, 4.16, 6.956]",ensemble
ecoli,GA-G-CTGAN,MLP,1,4,59.91799974441528,0.5730001926422119,430,0.4744186046511628,0.9244444444444444,0.5584778184778185,0.5833333333333334,0.4666666666666667,0.7777777777777778,3,0.9944932490540077,56.5,15,False,ensemble,"[7.164, 4.16, 6.956]",ensemble
ecoli,GA-G-CTGAN,RF,2,4,30.325000286102295,0.2528214454650879,433,0.4780600461893764,0.9496296296296297,0.6682539682539683,0.5333333333333333,0.6666666666666666,0.4444444444444444,3,0.993360878040512,26.58,7,False,ensemble,"[5.719, 1.84, 7.539]",ensemble
ecoli,GA-G-CTGAN,LGBM,2,4,30.325000286102295,0.04400038719177246,433,0.4780600461893764,0.9496296296296296,0.586243337559127,0.5333333333333333,0.6666666666666666,0.4444444444444444,3,0.993360878040512,26.58,7,False,ensemble,"[5.719, 1.84, 7.539]",ensemble
ecoli,GA-G-CTGAN,MLP,2,4,30.325000286102295,0.6640000343322754,433,0.4780600461893764,0.9466666666666667,0.661967716379481,0.5833333333333334,0.4666666666666667,0.7777777777777778,3,0.993360878040512,26.58,7,False,ensemble,"[5.719, 1.84, 7.539]",ensemble
ecoli,GA-G-CTGAN,RF,3,4,37.33100199699402,0.2499985694885254,415,0.45542168674698796,0.8807407407407407,0.7286361786361786,0.625,0.7142857142857143,0.5555555555555556,2,0.9957537361923328,33.81,9,False,ensemble,"[6.141, 6.31]",ensemble
ecoli,GA-G-CTGAN,LGBM,3,4,37.33100199699402,0.03800058364868164,415,0.45542168674698796,0.9348148148148148,0.6763908930575597,0.5555555555555556,0.5555555555555556,0.5555555555555556,2,0.9957537361923328,33.81,9,False,ensemble,"[6.141, 6.31]",ensemble
ecoli,GA-G-CTGAN,MLP,3,4,37.33100199699402,0.6380014419555664,415,0.45542168674698796,0.8459259259259259,0.6476162530739995,0.5454545454545454,0.46153846153846156,0.6666666666666666,2,0.9957537361923328,33.81,9,False,ensemble,"[6.141, 6.31]",ensemble
wine_quality,GA-G-CTGAN,RF,0,5,63.00399899482727,0.3080005645751953,5326,0.2917761922643635,0.8678742369092316,0.2970940517514291,0.34210526315789475,0.3333333333333333,0.35135135135135137,2,0.9816614703932529,57.55,10,False,ensemble,"[9.819, 9.529]",ensemble
wine_quality,GA-G-CTGAN,LGBM,0,5,63.00399899482727,0.06400108337402344,5326,0.2917761922643635,0.8837809177151702,0.25220433461427605,0.3333333333333333,0.3170731707317073,0.35135135135135137,2,0.9816614703932529,57.55,10,False,ensemble,"[9.819, 9.529]",ensemble
wine_quality,GA-G-CTGAN,MLP,0,5,63.00399899482727,5.197656154632568,5326,0.2917761922643635,0.853629875899229,0.34753785623568406,0.39436619718309857,0.4117647058823529,0.3783783783783784,2,0.9816614703932529,57.55,10,False,ensemble,"[9.819, 9.529]",ensemble
wine_quality,GA-G-CTGAN,RF,1,5,39.36600065231323,0.3019990921020508,5224,0.277947932618683,0.8596486199879626,0.3030007144142513,0.28125,0.3333333333333333,0.24324324324324326,2,0.9775856164846535,34.21,6,False,ensemble,"[8.915, 9.028]",ensemble
wine_quality,GA-G-CTGAN,LGBM,1,5,39.36600065231323,0.06000018119812012,5224,0.277947932618683,0.8736636955088706,0.3536699414559378,0.39473684210526316,0.38461538461538464,0.40540540540540543,2,0.9775856164846535,34.21,6,False,ensemble,"[8.915, 9.028]",ensemble
wine_quality,GA-G-CTGAN,MLP,1,5,39.36600065231323,6.810472726821899,5224,0.277947932618683,0.880513599495572,0.4143486311706537,0.43037974683544306,0.40476190476190477,0.4594594594594595,2,0.9775856164846535,34.21,6,False,ensemble,"[8.915, 9.028]",ensemble
wine_quality,GA-G-CTGAN,RF,2,5,39.19100069999695,0.29599952697753906,5326,0.2917761922643635,0.9122409790490386,0.3446923666558328,0.3076923076923077,0.35714285714285715,0.2702702702702703,2,0.978488500828342,34.28,6,False,ensemble,"[9.867, 9.515]",ensemble
wine_quality,GA-G-CTGAN,LGBM,2,5,39.19100069999695,0.056002140045166016,5326,0.2917761922643635,0.9265999828035882,0.3638585620232013,0.3142857142857143,0.3333333333333333,0.2972972972972973,2,0.978488500828342,34.28,6,False,ensemble,"[9.867, 9.515]",ensemble
wine_quality,GA-G-CTGAN,MLP,2,5,39.19100069999695,4.481006860733032,5326,0.2917761922643635,0.7615430913416068,0.2956801585068775,0.30303030303030304,0.3448275862068966,0.2702702702702703,2,0.978488500828342,34.28,6,False,ensemble,"[9.867, 9.515]",ensemble
wine_quality,GA-G-CTGAN,RF,3,5,69.17450952529907,0.2980003356933594,5331,0.29244044269367847,0.7628137150936726,0.14865853488350633,0.125,0.25,0.08333333333333333,2,0.975528847971366,64.0,11,False,ensemble,"[9.817, 9.526]",ensemble
wine_quality,GA-G-CTGAN,LGBM,3,5,69.17450952529907,0.06500077247619629,5331,0.29244044269367847,0.823966065747614,0.17762799874529805,0.1935483870967742,0.23076923076923078,0.16666666666666666,2,0.975528847971366,64.0,11,False,ensemble,"[9.817, 9.526]",ensemble
wine_quality,GA-G-CTGAN,MLP,3,5,69.17450952529907,6.235584497451782,5331,0.29244044269367847,0.7124720160245079,0.1880991275159566,0.2711864406779661,0.34782608695652173,0.2222222222222222,2,0.975528847971366,64.0,11,False,ensemble,"[9.817, 9.526]",ensemble
wine_quality,GA-G-CTGAN,RF,4,5,45.88097357749939,0.299999475479126,5233,0.2791897573093828,0.7653764581124072,0.2944923138354387,0.2727272727272727,0.3,0.25,2,0.9711501381663632,40.57,7,False,ensemble,"[8.905, 9.019]",ensemble
wine_quality,GA-G-CTGAN,LGBM,4,5,45.88097357749939,0.05900073051452637,5233,0.2791897573093828,0.8587545658065276,0.2437724020639331,0.37362637362637363,0.3090909090909091,0.4722222222222222,2,0.9711501381663632,40.57,7,False,ensemble,"[8.905, 9.019]",ensemble
wine_quality,GA-G-CTGAN,MLP,4,5,45.88097357749939,4.052276372909546,5233,0.2791897573093828,0.8233032873806998,0.2490194483273961,0.3611111111111111,0.3611111111111111,0.3611111111111111,2,0.9711501381663632,40.57,7,False,ensemble,"[8.905, 9.019]",ensemble
yeast_me2,GA-G-CTGAN,RF,0,5,63.29099702835083,0.2605588436126709,1592,0.28015075376884424,0.951219512195122,0.39209044855853364,0.4,0.6,0.3,2,0.9927686787599294,59.74,12,False,ensemble,"[9.915, 9.571]",ensemble
yeast_me2,GA-G-CTGAN,LGBM,0,5,63.29099702835083,0.04993152618408203,1592,0.28015075376884424,0.9466898954703832,0.5134886128364389,0.5,0.6666666666666666,0.4,2,0.9927686787599294,59.74,12,False,ensemble,"[9.915, 9.571]",ensemble
yeast_me2,GA-G-CTGAN,MLP,0,5,63.29099702835083,2.2235896587371826,1592,0.28015075376884424,0.875609756097561,0.22941190138033496,0.32,0.26666666666666666,0.4,2,0.9927686787599294,59.74,12,False,ensemble,"[9.915, 9.571]",ensemble
yeast_me2,GA-G-CTGAN,RF,1,5,42.782007455825806,0.27066636085510254,1560,0.2653846153846154,0.8895470383275261,0.2521467047347889,0.13333333333333333,0.2,0.1,2,0.9934934365278094,40.8,9,False,ensemble,"[9.322, 8.402]",ensemble
yeast_me2,GA-G-CTGAN,LGBM,1,5,42.782007455825806,0.06200051307678223,1560,0.2653846153846154,0.9045296167247387,0.17772610685898005,0.18181818181818182,0.16666666666666666,0.2,2,0.9934934365278094,40.8,9,False,ensemble,"[9.322, 8.402]",ensemble
yeast_me2,GA-G-CTGAN,MLP,1,5,42.782007455825806,2.169001579284668,1560,0.2653846153846154,0.8181184668989547,0.126598932077975,0.2222222222222222,0.17647058823529413,0.3,2,0.9934934365278094,40.8,9,False,ensemble,"[9.322, 8.402]",ensemble
yeast_me2,GA-G-CTGAN,RF,2,5,48.22000312805176,0.27100038528442383,1568,0.26913265306122447,0.94808362369338,0.6055608985062,0.42857142857142855,0.75,0.3,2,0.9925613472525023,46.04,10,False,ensemble,"[9.523, 6.783]",ensemble
yeast_me2,GA-G-CTGAN,LGBM,2,5,48.22000312805176,0.05500054359436035,1568,0.26913265306122447,0.9675958188153311,0.5675507457720989,0.7272727272727273,0.6666666666666666,0.8,2,0.9925613472525023,46.04,10,False,ensemble,"[9.523, 6.783]",ensemble
yeast_me2,GA-G-CTGAN,MLP,2,5,48.22000312805176,2.142000675201416,1568,0.26913265306122447,0.8878048780487805,0.3369904436208784,0.36363636363636365,0.2608695652173913,0.6,2,0.9925613472525023,46.04,10,False,ensemble,"[9.523, 6.783]",ensemble
yeast_me2,GA-G-CTGAN,RF,3,5,76.30000066757202,0.26900362968444824,1551,0.26047711154094133,0.9475524475524475,0.6284197017746171,0.625,1.0,0.45454545454545453,2,0.9928244188304749,74.49,15,False,ensemble,"[9.346, 8.418]",ensemble
yeast_me2,GA-G-CTGAN,LGBM,3,5,76.30000066757202,0.07400035858154297,1551,0.26047711154094133,0.9462809917355373,0.5712405439678168,0.5333333333333333,1.0,0.36363636363636365,2,0.9928244188304749,74.49,15,False,ensemble,"[9.346, 8.418]",ensemble
yeast_me2,GA-G-CTGAN,MLP,3,5,76.30000066757202,1.925506830215454,1551,0.26047711154094133,0.8674507310870947,0.5629865508889175,0.41379310344827586,0.3333333333333333,0.5454545454545454,2,0.9928244188304749,74.49,15,False,ensemble,"[9.346, 8.418]",ensemble
yeast_me2,GA-G-CTGAN,RF,4,5,74.41900205612183,0.2499980926513672,1554,0.2619047619047619,0.9706293706293706,0.5094978991596638,0.4,0.6,0.3,7,0.9926999769131719,61.98,9,False,ensemble,"[6.523, 9.857, 9.602, 8.804, 7.059, 9.893, 9.057]",ensemble
yeast_me2,GA-G-CTGAN,LGBM,4,5,74.41900205612183,0.05499982833862305,1554,0.2619047619047619,0.9520979020979022,0.4707090764985501,0.35294117647058826,0.42857142857142855,0.3,7,0.9926999769131719,61.98,9,False,ensemble,"[6.523, 9.857, 9.602, 8.804, 7.059, 9.893, 9.057]",ensemble
yeast_me2,GA-G-CTGAN,MLP,4,5,74.41900205612183,2.128999948501587,1554,0.2619047619047619,0.8321678321678322,0.4263261998163109,0.32432432432432434,0.2222222222222222,0.6,7,0.9926999769131719,61.98,9,False,ensemble,"[6.523, 9.857, 9.602, 8.804, 7.059, 9.893, 9.057]",ensemble
mammography,GA-G-CTGAN,RF,0,5,77.99850797653198,0.30900001525878906,10959,0.202664476685829,0.928850554479845,0.7095033286718585,0.5815602836879432,0.4606741573033708,0.7884615384615384,6,0.98893126222182,66.92,10,False,ensemble,"[9.926, 9.619, 9.531, 9.648, 9.639, 9.832]",ensemble
mammography,GA-G-CTGAN,LGBM,0,5,77.99850797653198,0.06600022315979004,10959,0.202664476685829,0.9412295370533355,0.6926697230672176,0.640625,0.5394736842105263,0.7884615384615384,6,0.98893126222182,66.92,10,False,ensemble,"[9.926, 9.619, 9.531, 9.648, 9.639, 9.832]",ensemble
mammography,GA-G-CTGAN,MLP,0,5,77.99850797653198,11.492474555969238,10959,0.202664476685829,0.948459778208062,0.7801442289902704,0.7192982456140351,0.6612903225806451,0.7884615384615384,6,0.98893126222182,66.92,10,False,ensemble,"[9.926, 9.619, 9.531, 9.648, 9.639, 9.832]",ensemble
mammography,GA-G-CTGAN,RF,1,5,61.05700087547302,0.3399989604949951,10969,0.20339137569514085,0.9559232529484246,0.7482931258992257,0.6666666666666666,0.6,0.75,8,0.9920436992701662,48.53,7,False,ensemble,"[9.655, 9.788, 9.595, 9.929, 9.867, 9.864, 9.718, 9.801]",ensemble
