dataset,oversampling,classifier,fold,n_splits,oversample_time,train_time,n_resampled,minority_ratio,AUC,PR_AUC,F1,Precision,Recall
ibm_attrition,None,LGBM,4,5,0.0,0.06200146675109863,1176,0.16156462585034015,0.7949866482901198,0.551423393477424,0.5,0.4897959183673469,0.5106382978723404
ibm_attrition,None,MLP,4,5,0.0,1.1270012855529785,1176,0.16156462585034015,0.7244379360840728,0.5175716541845345,0.4878048780487805,0.5714285714285714,0.425531914893617
ecoli,None,RF,0,4,0.0,0.1717212200164795,252,0.10714285714285714,0.9506578947368421,0.7476449275362319,0.5882352941176471,0.5555555555555556,0.625
ecoli,None,LGBM,0,4,0.0,0.028002262115478516,252,0.10714285714285714,0.9736842105263158,0.8588815789473684,0.7777777777777777,0.7,0.875
ecoli,None,MLP,0,4,0.0,0.6280009746551514,252,0.10714285714285714,0.962171052631579,0.6351190476190476,0.5714285714285715,0.6666666666666666,0.5
ecoli,None,RF,1,4,0.0,0.17040610313415527,252,0.10317460317460317,0.9525925925925927,0.6790903540903541,0.6,0.5454545454545454,0.6666666666666666
ecoli,None,LGBM,1,4,0.0,0.029000520706176758,252,0.10317460317460317,0.9481481481481481,0.559199134199134,0.7272727272727274,0.6153846153846154,0.8888888888888888
ecoli,None,MLP,1,4,0.0,0.635000467300415,252,0.10317460317460317,0.951111111111111,0.6277176527176527,0.761904761904762,0.6666666666666666,0.8888888888888888
ecoli,None,RF,2,4,0.0,0.1685330867767334,252,0.10317460317460317,0.9540740740740741,0.6645770408928304,0.6666666666666666,0.6666666666666666,0.6666666666666666
ecoli,None,LGBM,2,4,0.0,0.03500008583068848,252,0.10317460317460317,0.9511111111111111,0.645090965679201,0.6666666666666666,0.5833333333333334,0.7777777777777778
ecoli,None,MLP,2,4,0.0,0.6320016384124756,252,0.10317460317460317,0.9377777777777777,0.5506579839913174,0.5333333333333333,0.6666666666666666,0.4444444444444444
ecoli,None,RF,3,4,0.0,0.1699962615966797,252,0.10317460317460317,0.8992592592592592,0.577368193859422,0.5263157894736842,0.5,0.5555555555555556
ecoli,None,LGBM,3,4,0.0,0.02400040626525879,252,0.10317460317460317,0.9125925925925925,0.636407060018171,0.6,0.5454545454545454,0.6666666666666666
ecoli,None,MLP,3,4,0.0,0.6319999694824219,252,0.10317460317460317,0.8177777777777778,0.6124860763018658,0.5333333333333333,0.6666666666666666,0.4444444444444444
wine_quality,None,RF,0,5,0.0,0.23247885704040527,3918,0.037263910158244005,0.8994869737181508,0.28718725370465664,0.2592592592592593,0.4117647058823529,0.1891891891891892
wine_quality,None,LGBM,0,5,0.0,0.05500006675720215,3918,0.037263910158244005,0.8806282422401193,0.3255761720842587,0.31683168316831684,0.25,0.43243243243243246
wine_quality,None,MLP,0,5,0.0,8.645784854888916,3918,0.037263910158244005,0.8419363159554041,0.34244645700013804,0.38095238095238093,0.46153846153846156,0.32432432432432434
wine_quality,None,RF,1,5,0.0,0.2277662754058838,3918,0.037263910158244005,0.892035195322576,0.43460010632769847,0.4,0.5217391304347826,0.32432432432432434
wine_quality,None,LGBM,1,5,0.0,0.05700039863586426,3918,0.037263910158244005,0.8952165314837637,0.3817060289678196,0.47058823529411764,0.36923076923076925,0.6486486486486487
wine_quality,None,MLP,1,5,0.0,7.722001075744629,3918,0.037263910158244005,0.829411596113611,0.41861983433882044,0.4927536231884059,0.53125,0.4594594594594595
wine_quality,None,RF,2,5,0.0,0.21600008010864258,3918,0.037263910158244005,0.883465650167665,0.31825256739766994,0.24,0.46153846153846156,0.16216216216216217
wine_quality,None,LGBM,2,5,0.0,0.055999755859375,3918,0.037263910158244005,0.9087157146542089,0.38518231658330254,0.32911392405063294,0.30952380952380953,0.35135135135135137
wine_quality,None,MLP,2,5,0.0,8.302148342132568,3918,0.037263910158244005,0.7361497234243789,0.244177161431271,0.2909090909090909,0.4444444444444444,0.21621621621621623
wine_quality,None,RF,3,5,0.0,0.22899866104125977,3919,0.03750956876754274,0.836514669494521,0.3616472461887031,0.326530612244898,0.6153846153846154,0.2222222222222222
wine_quality,None,LGBM,3,5,0.0,0.05499839782714844,3919,0.03750956876754274,0.832596912925651,0.3147675506556886,0.32911392405063294,0.3023255813953488,0.3611111111111111
wine_quality,None,MLP,3,5,0.0,6.042999982833862,3919,0.03750956876754274,0.6478143042299989,0.1895418431312176,0.3018867924528302,0.47058823529411764,0.2222222222222222
wine_quality,None,RF,4,5,0.0,0.2371382713317871,3919,0.03750956876754274,0.8401378579003181,0.4190932968041476,0.3846153846153846,0.625,0.2777777777777778
wine_quality,None,LGBM,4,5,0.0,0.06699991226196289,3919,0.03750956876754274,0.8716566513491222,0.3710802541876739,0.4516129032258065,0.3684210526315789,0.5833333333333334
wine_quality,None,MLP,4,5,0.0,7.458999872207642,3919,0.03750956876754274,0.825880758807588,0.2735536775249381,0.37931034482758624,0.5,0.3055555555555556
yeast_me2,None,RF,0,5,0.0,0.1959998607635498,1187,0.03454085930918281,0.9505226480836237,0.5375022446689113,0.5,0.6666666666666666,0.4
yeast_me2,None,LGBM,0,5,0.0,0.03300023078918457,1187,0.03454085930918281,0.9031358885017421,0.3427279500311537,0.28571428571428564,0.2727272727272727,0.3
yeast_me2,None,MLP,0,5,0.0,2.211000680923462,1187,0.03454085930918281,0.862020905923345,0.3880218609182804,0.18181818181818182,1.0,0.1
yeast_me2,None,RF,1,5,0.0,0.1985013484954834,1187,0.03454085930918281,0.9059233449477351,0.25764157940107485,0.3157894736842105,0.3333333333333333,0.3
yeast_me2,None,LGBM,1,5,0.0,0.04300069808959961,1187,0.03454085930918281,0.8881533101045297,0.21385499133483002,0.24,0.2,0.3
yeast_me2,None,MLP,1,5,0.0,2.230217218399048,1187,0.03454085930918281,0.8641114982578398,0.1599551537786832,0.10526315789473685,0.1111111111111111,0.1
yeast_me2,None,RF,2,5,0.0,0.19400978088378906,1187,0.03454085930918281,0.9449477351916377,0.45517698532404405,0.45454545454545453,0.4166666666666667,0.5
yeast_me2,None,LGBM,2,5,0.0,0.04099678993225098,1187,0.03454085930918281,0.9519163763066202,0.5427247763882563,0.4666666666666667,0.35,0.7
yeast_me2,None,MLP,2,5,0.0,2.2430007457733154,1187,0.03454085930918281,0.9181184668989547,0.6219993620575324,0.5555555555555556,0.625,0.5
yeast_me2,None,RF,3,5,0.0,0.18448185920715332,1187,0.03369839932603201,0.9383343928798473,0.4669762690114217,0.4210526315789474,0.5,0.36363636363636365
yeast_me2,None,LGBM,3,5,0.0,0.040999650955200195,1187,0.03369839932603201,0.9364272091544819,0.5492924229766336,0.36363636363636365,0.36363636363636365,0.36363636363636365
yeast_me2,None,MLP,3,5,0.0,2.2290005683898926,1187,0.03369839932603201,0.8897012078830261,0.5730322233497116,0.47619047619047616,0.5,0.45454545454545453
yeast_me2,None,RF,4,5,0.0,0.19219160079956055,1188,0.034511784511784514,0.9377622377622378,0.5230618294748729,0.5555555555555556,0.625,0.5
yeast_me2,None,LGBM,4,5,0.0,0.04499936103820801,1188,0.034511784511784514,0.9038461538461539,0.41179833285971396,0.3076923076923077,0.25,0.4
yeast_me2,None,MLP,4,5,0.0,2.230001926422119,1188,0.034511784511784514,0.8409090909090909,0.3997333000276717,0.37499999999999994,0.5,0.3
mammography,None,RF,0,5,0.0,0.2629997730255127,8946,0.023250614799910575,0.9663439535293082,0.7709283123106166,0.7070707070707072,0.7446808510638298,0.6730769230769231
mammography,None,LGBM,0,5,0.0,0.07500052452087402,8946,0.023250614799910575,0.9633163175497271,0.7896213235757272,0.6774193548387097,0.5833333333333334,0.8076923076923077
mammography,None,MLP,0,5,0.0,7.353752851486206,8946,0.023250614799910575,0.954391832423869,0.846116944341516,0.7912087912087913,0.9230769230769231,0.6923076923076923
mammography,None,RF,1,5,0.0,0.25899744033813477,8946,0.023250614799910575,0.9245555359971835,0.725479053532374,0.6915887850467289,0.6727272727272727,0.7115384615384616
mammography,None,LGBM,1,5,0.0,0.06100153923034668,8946,0.023250614799910575,0.9053687731033269,0.7228487374305789,0.6507936507936507,0.5540540540540541,0.7884615384615384
mammography,None,MLP,1,5,0.0,8.498016595840454,8946,0.023250614799910575,0.9631842985389897,0.8047842227783147,0.7199999999999999,0.75,0.6923076923076923
mammography,None,RF,2,5,0.0,0.2431650161743164,8946,0.023250614799910575,0.9379422636859708,0.6587707500118105,0.6185567010309277,0.6666666666666666,0.5769230769230769
mammography,None,LGBM,2,5,0.0,0.05900001525878906,8946,0.023250614799910575,0.9203045238514347,0.6491372051380716,0.5806451612903226,0.5,0.6923076923076923
mammography,None,MLP,2,5,0.0,6.451003074645996,8946,0.023250614799910575,0.9678753740538637,0.7069599894825122,0.6170212765957447,0.6904761904761905,0.5576923076923077
mammography,None,RF,3,5,0.0,0.2649993896484375,8947,0.023248016094780374,0.9573955691744156,0.7382331914966915,0.6947368421052632,0.7674418604651163,0.6346153846153846
mammography,None,LGBM,3,5,0.0,0.06400012969970703,8947,0.023248016094780374,0.9541816356720204,0.7324632176245455,0.6890756302521007,0.6119402985074627,0.7884615384615384
mammography,None,MLP,3,5,0.0,6.281001091003418,8947,0.023248016094780374,0.968802831783601,0.8091770657213718,0.7083333333333333,0.7727272727272727,0.6538461538461539
mammography,None,RF,4,5,0.0,0.2609999179840088,8947,0.023248016094780374,0.9232001972386589,0.6988801651268732,0.6379310344827586,0.578125,0.7115384615384616
mammography,None,LGBM,4,5,0.0,0.061000823974609375,8947,0.023248016094780374,0.9191321499013807,0.6688326268170324,0.6299212598425197,0.5333333333333333,0.7692307692307693
mammography,None,MLP,4,5,0.0,4.486998796463013,8947,0.023248016094780374,0.930693505212736,0.6947323763223084,0.6304347826086957,0.725,0.5576923076923077
protein_homo,None,RF,0,5,0.0,5.23799991607666,116600,0.008885077186963979,0.9892310088582283,0.8892207916228562,0.8375733855185911,0.852589641434263,0.823076923076923
protein_homo,None,LGBM,0,5,0.0,0.5380001068115234,116600,0.008885077186963979,0.9931769409158562,0.8860823086031511,0.6581560283687943,0.5213483146067416,0.8923076923076924
protein_homo,None,MLP,0,5,0.0,34.12500071525574,116600,0.008885077186963979,0.9865793978960709,0.8856154609321258,0.8246268656716418,0.8007246376811594,0.85
protein_homo,None,RF,1,5,0.0009996891021728516,5.101999759674072,116601,0.008893577242047666,0.992231619070427,0.8739147462677029,0.8140900195694716,0.8253968253968254,0.803088803088803
protein_homo,None,LGBM,1,5,0.0009996891021728516,0.512000560760498,116601,0.008893577242047666,0.9912612563611144,0.886816945927783,0.6686217008797655,0.5390070921985816,0.8803088803088803
protein_homo,None,MLP,1,5,0.0009996891021728516,38.87500238418579,116601,0.008893577242047666,0.9933574055272855,0.895557648684709,0.8519269776876268,0.8974358974358975,0.8108108108108109
protein_homo,None,RF,2,5,0.0019989013671875,5.1060004234313965,116601,0.008893577242047666,0.9926940147424036,0.8746856943281417,0.8239845261121858,0.8255813953488372,0.8223938223938224
protein_homo,None,LGBM,2,5,0.0019989013671875,0.5350005626678467,116601,0.008893577242047666,0.994192925105666,0.8794326493052809,0.6581196581196581,0.5214446952595937,0.8918918918918919
protein_homo,None,MLP,2,5,0.0019989013671875,32.56028366088867,116601,0.008893577242047666,0.9960388995036463,0.9030639931900138,0.8448979591836735,0.8961038961038961,0.7992277992277992
protein_homo,None,RF,3,5,0.0009996891021728516,5.130000829696655,116601,0.008893577242047666,0.9923112687295306,0.8892643434096366,0.8509803921568627,0.8645418326693227,0.8378378378378378
protein_homo,None,LGBM,3,5,0.0009996891021728516,0.5520002841949463,116601,0.008893577242047666,0.9926762405735097,0.89932093627597,0.7016491754122938,0.5735294117647058,0.9034749034749034
protein_homo,None,MLP,3,5,0.0009996891021728516,28.87450098991394,116601,0.008893577242047666,0.9923490889535679,0.8912121738345453,0.8629856850715746,0.9173913043478261,0.8146718146718147
protein_homo,None,RF,4,5,0.0009996891021728516,5.187000274658203,116601,0.008893577242047666,0.993761934920081,0.87626935909748,0.8290766208251473,0.844,0.8146718146718147
protein_homo,None,LGBM,4,5,0.0009996891021728516,0.5280029773712158,116601,0.008893577242047666,0.9938974462528511,0.8770292041162154,0.6980854197349042,0.5642857142857143,0.915057915057915
protein_homo,None,MLP,4,5,0.0009996891021728516,35.95472288131714,116601,0.008893577242047666,0.9915978964471575,0.8637322619055167,0.8336673346693386,0.8666666666666667,0.803088803088803
abalone_19,None,RF,0,4,0.0,0.2199997901916504,3132,0.007662835249042145,0.7578953712632595,0.03590706346913236,0.0,0.0,0.0
abalone_19,None,LGBM,0,4,0.0,0.05495333671569824,3132,0.007662835249042145,0.5188645130183221,0.04583655935563371,0.14285714285714288,0.16666666666666666,0.125
abalone_19,None,MLP,0,4,0.0,4.93100118637085,3132,0.007662835249042145,0.6609209257473481,0.01572341916630385,0.0,0.0,0.0
abalone_19,None,RF,1,4,0.0,0.21201467514038086,3133,0.007660389403127992,0.8021838803088801,0.03780534185537243,0.0,0.0,0.0
abalone_19,None,LGBM,1,4,0.0,0.05299949645996094,3133,0.007660389403127992,0.7011944980694981,0.029867277834336528,0.0,0.0,0.0
abalone_19,None,MLP,1,4,0.0,4.661001205444336,3133,0.007660389403127992,0.715854247104247,0.020942166616003177,0.0,0.0,0.0
abalone_19,None,RF,2,4,0.0,0.21799969673156738,3133,0.007660389403127992,0.8270994208494208,0.0673072856284712,0.0,0.0,0.0
abalone_19,None,LGBM,2,4,0.0,0.06000018119812012,3133,0.007660389403127992,0.7024613899613901,0.1444036263074986,0.2,0.5,0.125
abalone_19,None,MLP,2,4,0.0,5.828050374984741,3133,0.007660389403127992,0.836269305019305,0.03455864593576405,0.0,0.0,0.0
abalone_19,None,RF,3,4,0.0,0.20699620246887207,3133,0.007660389403127992,0.8103281853281853,0.03231321095745254,0.0,0.0,0.0
abalone_19,None,LGBM,3,4,0.0,0.051000356674194336,3133,0.007660389403127992,0.6519063706563706,0.02934996856005986,0.09523809523809525,0.07692307692307693,0.125
abalone_19,None,MLP,3,4,0.0,4.707000732421875,3133,0.007660389403127992,0.8138272200772201,0.034037443648624786,0.0,0.0,0.0
pageblocks,None,RF,0,3,0.0,0.20200014114379883,3648,0.004934210526315789,0.9992837465564739,0.8772069597069596,0.761904761904762,0.7272727272727273,0.8
pageblocks,None,LGBM,0,3,0.0,0.03600001335144043,3648,0.004934210526315789,0.9982093663911845,0.7691727053140096,0.6666666666666666,0.6363636363636364,0.7
pageblocks,None,MLP,0,3,0.0,1.4089999198913574,3648,0.004934210526315789,0.9995592286501377,0.9229292929292928,0.8571428571428572,0.8181818181818182,0.9
pageblocks,None,RF,1,3,0.0,0.20095276832580566,3649,0.005206906001644286,0.9988980716253443,0.7723424723424723,0.7058823529411765,0.75,0.6666666666666666
pageblocks,None,LGBM,1,3,0.0,0.04200005531311035,3649,0.005206906001644286,0.9992041628405265,0.8753468753468753,0.782608695652174,0.6428571428571429,1.0
pageblocks,None,MLP,1,3,0.0,1.4440011978149414,3649,0.005206906001644286,0.9988980716253444,0.8327339327339329,0.7000000000000001,0.6363636363636364,0.7777777777777778
pageblocks,None,RF,2,3,0.0,0.21599960327148438,3649,0.005206906001644286,0.9996326905417814,0.941919191919192,0.8571428571428571,0.75,1.0
pageblocks,None,LGBM,2,3,0.0,0.04199957847595215,3649,0.005206906001644286,0.9993878175696358,0.8517195767195767,0.7999999999999999,0.7272727272727273,0.8888888888888888
pageblocks,None,MLP,2,3,0.0,1.1589984893798828,3649,0.005206906001644286,0.9996326905417815,0.9278138528138529,0.7777777777777778,0.7777777777777778,0.7777777777777778
fraud_detection,None,RF,0,5,0.0,16.472997665405273,227845,0.0017248568105510324,0.9777022107184077,0.8032261693777312,0.7853403141361256,0.8152173913043478,0.7575757575757576
fraud_detection,None,LGBM,0,5,0.0,0.4850013256072998,227845,0.0017248568105510324,0.9783654209115406,0.7111482058480026,0.6264150943396227,0.5,0.8383838383838383
fraud_detection,None,MLP,0,5,0.0,88.07912087440491,227845,0.0017248568105510324,0.9646085390066538,0.7805586094885443,0.7731958762886598,0.7894736842105263,0.7575757575757576
fraud_detection,None,RF,1,5,0.0009999275207519531,16.146000385284424,227845,0.0017248568105510324,0.9802802660372609,0.8746466252657145,0.8775510204081632,0.8865979381443299,0.8686868686868687
fraud_detection,None,LGBM,1,5,0.0009999275207519531,0.4790003299713135,227845,0.0017248568105510324,0.9741292957004404,0.7752978604142433,0.7355371900826446,0.6223776223776224,0.898989898989899
fraud_detection,None,MLP,1,5,0.0009999275207519531,157.96400022506714,227845,0.0017248568105510324,0.9674846703142783,0.8687223464394563,0.8556149732620321,0.9090909090909091,0.8080808080808081
fraud_detection,None,RF,2,5,0.0010001659393310547,17.032000064849854,227846,0.0017292381696408978,0.9909361454868073,0.8512099727921748,0.8631578947368421,0.8913043478260869,0.8367346938775511
fraud_detection,None,LGBM,2,5,0.0010001659393310547,0.5520000457763672,227846,0.0017292381696408978,0.991914957073697,0.761587454216441,0.6563706563706564,0.5279503105590062,0.8673469387755102
fraud_detection,None,MLP,2,5,0.0010001659393310547,128.55585527420044,227846,0.0017292381696408978,0.9716287302779648,0.8602161294838369,0.8901098901098902,0.9642857142857143,0.826530612244898
fraud_detection,None,RF,3,5,0.0009984970092773438,16.27500033378601,227846,0.0017292381696408978,0.9717608056887176,0.8349988182420832,0.8342245989304812,0.8764044943820225,0.7959183673469388
fraud_detection,None,LGBM,3,5,0.0009984970092773438,0.5190002918243408,227846,0.0017292381696408978,0.9719976800666981,0.78734225139464,0.6217228464419476,0.4911242603550296,0.8469387755102041
fraud_detection,None,MLP,3,5,0.0009984970092773438,56.50933051109314,227846,0.0017292381696408978,0.9545626491456192,0.847683897041688,0.8603351955307262,0.9506172839506173,0.7857142857142857
fraud_detection,None,RF,4,5,0.0009992122650146484,17.10599994659424,227846,0.0017292381696408978,0.980369215375157,0.8067364738386076,0.8205128205128205,0.8247422680412371,0.8163265306122449
fraud_detection,None,LGBM,4,5,0.0009992122650146484,0.5159995555877686,227846,0.0017292381696408978,0.9784000176579082,0.7413293135988185,0.6387832699619772,0.509090909090909,0.8571428571428571
fraud_detection,None,MLP,4,5,0.0009992122650146484,163.78400039672852,227846,0.0017292381696408978,0.9439844136659288,0.8013136595796999,0.8128342245989305,0.8539325842696629,0.7755102040816326
