dataset,oversampling,classifier,fold,n_splits,oversample_time,train_time,n_resampled,minority_ratio,AUC,PR_AUC,F1,Precision,Recall
wine_quality,FF-SMOTE,LGBM,0,5,73.32340455055237,0.056998252868652344,7544,0.5,0.8313032013986414,0.15177335676707232,0.14457831325301204,0.13043478260869565,0.16216216216216217
wine_quality,FF-SMOTE,MLP,0,5,73.32340455055237,10.135000467300415,7544,0.5,0.7914361869823163,0.20978916151980911,0.24444444444444446,0.20754716981132076,0.2972972972972973
wine_quality,FF-SMOTE,RF,1,5,73.37575340270996,0.33700037002563477,7544,0.5,0.8353156974577971,0.18201243136642542,0.25742574257425743,0.203125,0.35135135135135137
wine_quality,FF-SMOTE,LGBM,1,5,73.37575340270996,0.06299901008605957,7544,0.5,0.849502737095526,0.23634221839971198,0.3529411764705882,0.3125,0.40540540540540543
wine_quality,FF-SMOTE,MLP,1,5,73.37575340270996,8.490000486373901,7544,0.5,0.7450918574990686,0.31207101957791394,0.4657534246575342,0.4722222222222222,0.4594594594594595
wine_quality,FF-SMOTE,RF,2,5,73.42399668693542,0.3399989604949951,7544,0.5,0.832535610902525,0.131080299937334,0.20224719101123595,0.17307692307692307,0.24324324324324326
wine_quality,FF-SMOTE,LGBM,2,5,73.42399668693542,0.06500029563903809,7544,0.5,0.8319050758075148,0.18857656904631184,0.23333333333333334,0.30434782608695654,0.1891891891891892
wine_quality,FF-SMOTE,MLP,2,5,73.42399668693542,10.97800064086914,7544,0.5,0.6877704852254163,0.21390715968350485,0.29850746268656714,0.3333333333333333,0.2702702702702703
wine_quality,FF-SMOTE,RF,3,5,72.60213279724121,0.3430001735687256,7544,0.5,0.8025215034759043,0.1492582243304684,0.1702127659574468,0.13793103448275862,0.2222222222222222
wine_quality,FF-SMOTE,LGBM,3,5,72.60213279724121,0.0599980354309082,7544,0.5,0.7787793095322258,0.17304382828260992,0.16129032258064516,0.19230769230769232,0.1388888888888889
wine_quality,FF-SMOTE,MLP,3,5,72.60213279724121,9.064001321792603,7544,0.5,0.5897254624720161,0.16204016599482474,0.29508196721311475,0.36,0.25
wine_quality,FF-SMOTE,RF,4,5,74.04626846313477,0.34200000762939453,7544,0.5,0.8099740780016496,0.1356292995743658,0.2380952380952381,0.20833333333333334,0.2777777777777778
wine_quality,FF-SMOTE,LGBM,4,5,74.04626846313477,0.07500052452087402,7544,0.5,0.7986037469070343,0.17206560529730883,0.22580645161290322,0.2692307692307692,0.19444444444444445
wine_quality,FF-SMOTE,MLP,4,5,74.04626846313477,9.172000885009766,7544,0.5,0.7097914457405443,0.2111630933923825,0.31250000000000006,0.35714285714285715,0.2777777777777778
yeast_me2,FF-SMOTE,RF,0,5,22.110999584197998,0.21500015258789062,2292,0.5,0.9324041811846691,0.28108035926921376,0.15384615384615383,0.3333333333333333,0.1
yeast_me2,FF-SMOTE,LGBM,0,5,22.110999584197998,0.051999568939208984,2292,0.5,0.9292682926829268,0.34699620346897164,0.28571428571428575,0.5,0.2
yeast_me2,FF-SMOTE,MLP,0,5,22.110999584197998,4.274511814117432,2292,0.5,0.8278745644599302,0.4051186694650065,0.25,0.3333333333333333,0.2
yeast_me2,FF-SMOTE,RF,1,5,22.366193294525146,0.21000003814697266,2292,0.5,0.9048780487804877,0.4084180793728275,0.30769230769230765,0.6666666666666666,0.2
yeast_me2,FF-SMOTE,LGBM,1,5,22.366193294525146,0.04199957847595215,2292,0.5,0.9498257839721255,0.34539303289303286,0.22222222222222224,0.25,0.2
yeast_me2,FF-SMOTE,MLP,1,5,22.366193294525146,3.9702866077423096,2292,0.5,0.8665505226480836,0.2575984434498366,0.3,0.3,0.3
yeast_me2,FF-SMOTE,RF,2,5,22.072521448135376,0.20299983024597168,2292,0.5,0.937630662020906,0.42663439328020053,0.26666666666666666,0.4,0.2
yeast_me2,FF-SMOTE,LGBM,2,5,22.072521448135376,0.05299949645996094,2292,0.5,0.9306620209059234,0.4372172434191067,0.380952380952381,0.36363636363636365,0.4
yeast_me2,FF-SMOTE,MLP,2,5,22.072521448135376,3.9460012912750244,2292,0.5,0.9073170731707316,0.4402514152514153,0.4347826086956522,0.38461538461538464,0.5
yeast_me2,FF-SMOTE,RF,3,5,22.138999938964844,0.2089998722076416,2294,0.5,0.922441195168468,0.3688353571073858,0.14285714285714288,0.3333333333333333,0.09090909090909091
yeast_me2,FF-SMOTE,LGBM,3,5,22.138999938964844,0.04400038719177246,2294,0.5,0.9405594405594405,0.5701389581598895,0.5000000000000001,0.8,0.36363636363636365
yeast_me2,FF-SMOTE,MLP,3,5,22.138999938964844,4.296001195907593,2294,0.5,0.8734901462174189,0.5513695926967169,0.5,0.5555555555555556,0.45454545454545453
yeast_me2,FF-SMOTE,RF,4,5,22.369814157485962,0.2109999656677246,2294,0.5,0.9573426573426574,0.44156512858338415,0.33333333333333337,1.0,0.2
yeast_me2,FF-SMOTE,LGBM,4,5,22.369814157485962,0.044998884201049805,2294,0.5,0.9482517482517482,0.4214228255404726,0.3529411764705882,0.42857142857142855,0.3
yeast_me2,FF-SMOTE,MLP,4,5,22.369814157485962,4.256000757217407,2294,0.5,0.8531468531468531,0.39249613323984034,0.4210526315789474,0.4444444444444444,0.4
mammography,FF-SMOTE,RF,0,5,167.77462315559387,0.4459993839263916,17476,0.5,0.936864108431614,0.6777671812367045,0.6915887850467289,0.6727272727272727,0.7115384615384616
mammography,FF-SMOTE,LGBM,0,5,167.77462315559387,0.07799816131591797,17476,0.5,0.9245159302939623,0.7307044311453497,0.709090909090909,0.6724137931034483,0.75
mammography,FF-SMOTE,MLP,0,5,167.77462315559387,13.22300100326538,17476,0.5,0.9434870621369477,0.7939074105068457,0.672,0.5753424657534246,0.8076923076923077
mammography,FF-SMOTE,RF,1,5,163.27052760124207,0.43399882316589355,17476,0.5,0.9285337088540749,0.640074488412827,0.611111111111111,0.5892857142857143,0.6346153846153846
mammography,FF-SMOTE,LGBM,1,5,163.27052760124207,0.06800031661987305,17476,0.5,0.9098882239042422,0.7058514266420202,0.6788990825688075,0.6491228070175439,0.7115384615384616
mammography,FF-SMOTE,MLP,1,5,163.27052760124207,14.654011011123657,17476,0.5,0.9068297834888223,0.7205550835829891,0.6857142857142857,0.6792452830188679,0.6923076923076923
mammography,FF-SMOTE,RF,2,5,166.5151607990265,0.43600010871887207,17476,0.5,0.9315173384967436,0.599683055431498,0.5454545454545454,0.5172413793103449,0.5769230769230769
mammography,FF-SMOTE,LGBM,2,5,166.5151607990265,0.07495665550231934,17476,0.5,0.9047658862876254,0.6362500504448667,0.6213592233009709,0.6274509803921569,0.6153846153846154
mammography,FF-SMOTE,MLP,2,5,166.5151607990265,18.177281379699707,17476,0.5,0.9006953001232179,0.6097378585049312,0.5739130434782609,0.5238095238095238,0.6346153846153846
mammography,FF-SMOTE,RF,3,5,167.11890983581543,0.4180002212524414,17478,0.5,0.9415548393913777,0.7105637883659719,0.6486486486486487,0.6101694915254238,0.6923076923076923
mammography,FF-SMOTE,LGBM,3,5,167.11890983581543,0.06895732879638672,17478,0.5,0.9249964778810933,0.7170555395250789,0.68,0.7083333333333334,0.6538461538461539
mammography,FF-SMOTE,MLP,3,5,167.11890983581543,14.011251211166382,17478,0.5,0.92222280924204,0.6902261823008099,0.6666666666666666,0.6428571428571429,0.6923076923076923
mammography,FF-SMOTE,RF,4,5,165.97364234924316,0.43799757957458496,17478,0.5,0.9208755987602142,0.5769932201108641,0.5470085470085471,0.49230769230769234,0.6153846153846154
mammography,FF-SMOTE,LGBM,4,5,165.97364234924316,0.07100033760070801,17478,0.5,0.9115551916032686,0.5895554983206365,0.5892857142857143,0.55,0.6346153846153846
mammography,FF-SMOTE,MLP,4,5,165.97364234924316,15.237086296081543,17478,0.5,0.9100582910679065,0.6166688142494926,0.6250000000000001,0.5833333333333334,0.6730769230769231
protein_homo,FF-SMOTE,RF,0,5,2802.2333331108093,22.855000019073486,231128,0.5,0.9884204024143799,0.8664095003357614,0.549346016646849,0.39759036144578314,0.8884615384615384
protein_homo,FF-SMOTE,LGBM,0,5,2802.2333331108093,0.9930007457733154,231128,0.5,0.9916839287188185,0.862951394574297,0.5693069306930693,0.4197080291970803,0.8846153846153846
protein_homo,FF-SMOTE,MLP,0,5,2802.2333331108093,106.59199714660645,231128,0.5,0.985408018999795,0.8739296826203766,0.7912885662431941,0.7491408934707904,0.8384615384615385
protein_homo,FF-SMOTE,RF,1,5,2710.2325937747955,22.39500093460083,231128,0.5,0.9898248896898996,0.8593102778614591,0.5598086124401914,0.4055459272097054,0.9034749034749034
protein_homo,FF-SMOTE,LGBM,1,5,2710.2325937747955,0.9890000820159912,231128,0.5,0.9901768984182192,0.8613429947091061,0.6018641810918774,0.45934959349593496,0.8725868725868726
protein_homo,FF-SMOTE,MLP,1,5,2710.2325937747955,121.79499983787537,231128,0.5,0.9922505960026295,0.8730915003474234,0.7992495309568481,0.7773722627737226,0.8223938223938224
protein_homo,FF-SMOTE,RF,2,5,2703.1982474327087,22.669000148773193,231128,0.5,0.9918550205144646,0.8707806088663747,0.5301478953356087,0.3758064516129032,0.8996138996138996
protein_homo,FF-SMOTE,LGBM,2,5,2703.1982474327087,0.9800002574920654,231128,0.5,0.9916905092219204,0.8557919280565778,0.5400943396226415,0.38879456706281834,0.8841698841698842
protein_homo,FF-SMOTE,MLP,2,5,2703.1982474327087,92.18800020217896,231128,0.5,0.9952734074779003,0.8922219085069293,0.7375201288244767,0.6325966850828729,0.8841698841698842
protein_homo,FF-SMOTE,RF,3,5,2700.9559972286224,22.766958236694336,231128,0.5,0.9897674243318215,0.8760924996030391,0.5547619047619048,0.4010327022375215,0.8996138996138996
protein_homo,FF-SMOTE,LGBM,3,5,2700.9559972286224,1.00600004196167,231128,0.5,0.9912241043389152,0.8744128418456946,0.6132971506105834,0.47280334728033474,0.8725868725868726
protein_homo,FF-SMOTE,MLP,3,5,2700.9559972286224,131.96033477783203,231128,0.5,0.988994314805121,0.8677847478273969,0.7161716171617162,0.6253602305475504,0.8378378378378378
protein_homo,FF-SMOTE,RF,4,5,2705.7829077243805,22.390000343322754,231128,0.5,0.9917252557175025,0.8693869499682466,0.5662650602409638,0.4115586690017513,0.9073359073359073
protein_homo,FF-SMOTE,LGBM,4,5,2705.7829077243805,1.0209996700286865,231128,0.5,0.9920775985467412,0.8651545920002901,0.5925,0.43807763401109057,0.915057915057915
protein_homo,FF-SMOTE,MLP,4,5,2705.7829077243805,153.43452978134155,231128,0.5,0.98872502946436,0.8695733493384353,0.7954545454545454,0.7806691449814126,0.8108108108108109
abalone_19,FF-SMOTE,RF,0,4,61.543221950531006,0.2870001792907715,6216,0.5,0.6991321118611379,0.01983634242364745,0.0,0.0,0.0
abalone_19,FF-SMOTE,LGBM,0,4,61.543221950531006,0.05800008773803711,6216,0.5,0.7861017357762776,0.029793220891571735,0.0,0.0,0.0
abalone_19,FF-SMOTE,MLP,0,4,61.543221950531006,4.406000852584839,6216,0.5,0.6072806171648988,0.01209605927312749,0.0,0.0,0.0
abalone_19,FF-SMOTE,RF,1,4,61.77743101119995,0.27700018882751465,6218,0.5,0.7393219111969112,0.024304704735761833,0.0,0.0,0.0
abalone_19,FF-SMOTE,LGBM,1,4,61.77743101119995,0.06199836730957031,6218,0.5,0.7583252895752896,0.01966392797899967,0.0,0.0,0.0
abalone_19,FF-SMOTE,MLP,1,4,61.77743101119995,5.144046783447266,6218,0.5,0.7146476833976835,0.023728535162242752,0.0,0.0,0.0
abalone_19,FF-SMOTE,RF,2,4,62.17650747299194,0.2869997024536133,6218,0.5,0.8088803088803088,0.027792210550905787,0.0,0.0,0.0
abalone_19,FF-SMOTE,LGBM,2,4,62.17650747299194,0.06800055503845215,6218,0.5,0.6818894787644788,0.02749940226090534,0.0,0.0,0.0
abalone_19,FF-SMOTE,MLP,2,4,62.17650747299194,4.581000328063965,6218,0.5,0.82746138996139,0.06708068082102224,0.11764705882352941,0.1111111111111111,0.125
abalone_19,FF-SMOTE,RF,3,4,61.96306371688843,0.2759995460510254,6218,0.5,0.7636944980694981,0.08475239486829234,0.16666666666666666,0.25,0.125
abalone_19,FF-SMOTE,LGBM,3,4,61.96306371688843,0.06195545196533203,6218,0.5,0.7347369691119692,0.035246722274229036,0.0,0.0,0.0
abalone_19,FF-SMOTE,MLP,3,4,61.96306371688843,5.591000556945801,6218,0.5,0.6493725868725868,0.017202476923953793,0.0,0.0,0.0
pageblocks,FF-SMOTE,RF,0,3,77.69206643104553,0.2879984378814697,7260,0.5,0.999228650137741,0.8699342324342323,0.7272727272727272,0.6666666666666666,0.8
pageblocks,FF-SMOTE,LGBM,0,3,77.69206643104553,0.053000450134277344,7260,0.5,0.9000275482093664,0.7617715173347421,0.6956521739130435,0.6153846153846154,0.8
pageblocks,FF-SMOTE,MLP,0,3,77.69206643104553,2.4599995613098145,7260,0.5,0.9993939393939393,0.8954151404151404,0.8333333333333333,0.7142857142857143,1.0
pageblocks,FF-SMOTE,RF,1,3,73.8320837020874,0.2780001163482666,7260,0.5,0.9989592898683808,0.7698122864789532,0.7058823529411765,0.75,0.6666666666666666
pageblocks,FF-SMOTE,LGBM,1,3,73.8320837020874,0.05500054359436035,7260,0.5,0.9983471074380166,0.6428623301172322,0.7058823529411765,0.75,0.6666666666666666
pageblocks,FF-SMOTE,MLP,1,3,73.8320837020874,2.94700026512146,7260,0.5,0.9977961432506888,0.7424113313587,0.7058823529411765,0.75,0.6666666666666666
pageblocks,FF-SMOTE,RF,2,3,73.40990495681763,0.28099989891052246,7260,0.5,0.9995102540557086,0.9051066217732884,0.8421052631578948,0.8,0.8888888888888888
pageblocks,FF-SMOTE,LGBM,2,3,73.40990495681763,0.07199931144714355,7260,0.5,0.9994490358126722,0.88658810325477,0.8421052631578948,0.8,0.8888888888888888
pageblocks,FF-SMOTE,MLP,2,3,73.40990495681763,2.586000442504883,7260,0.5,0.9993878175696357,0.8975308641975309,0.7777777777777778,0.7777777777777778,0.7777777777777778
fraud_detection,FF-SMOTE,RF,0,5,4947.767501831055,43.39699983596802,454904,0.5,0.9759920929926031,0.8066420879899412,0.4619565217391305,0.3159851301115242,0.8585858585858586
fraud_detection,FF-SMOTE,LGBM,0,5,4947.767501831055,0.7999987602233887,454904,0.5,0.9736425685197294,0.7437637687401033,0.42751842751842756,0.2824675324675325,0.8787878787878788
fraud_detection,FF-SMOTE,MLP,0,5,4947.767501831055,304.01092767715454,454904,0.5,0.9520992951870676,0.8182942982567283,0.8061224489795918,0.8144329896907216,0.797979797979798
fraud_detection,FF-SMOTE,RF,1,5,4923.5902235507965,42.77895998954773,454904,0.5,0.9843280953317356,0.858678680521358,0.43230403800475053,0.2826086956521739,0.9191919191919192
fraud_detection,FF-SMOTE,LGBM,1,5,4923.5902235507965,0.8320002555847168,454904,0.5,0.9774140824384393,0.7525853455741819,0.3728813559322034,0.2359249329758713,0.8888888888888888
fraud_detection,FF-SMOTE,MLP,1,5,4923.5902235507965,416.50021028518677,454904,0.5,0.9744342107390136,0.8588664980580899,0.8078817733990148,0.7884615384615384,0.8282828282828283
fraud_detection,FF-SMOTE,RF,2,5,4900.683132171631,42.71000099182129,454904,0.5,0.9922516955360307,0.846323439843545,0.46073298429319376,0.30985915492957744,0.8979591836734694
fraud_detection,FF-SMOTE,LGBM,2,5,4900.683132171631,0.8070001602172852,454904,0.5,0.9928881159765667,0.7743413451646539,0.3722943722943723,0.23626373626373626,0.8775510204081632
fraud_detection,FF-SMOTE,MLP,2,5,4900.683132171631,321.664705991745,454904,0.5,0.9705882775177145,0.853091073744209,0.8200000000000001,0.803921568627451,0.8367346938775511
fraud_detection,FF-SMOTE,RF,3,5,4929.64853978157,44.096949338912964,454904,0.5,0.9811907387860619,0.8324206342293052,0.4416243654822335,0.2939189189189189,0.8877551020408163
fraud_detection,FF-SMOTE,LGBM,3,5,4929.64853978157,0.8189976215362549,454904,0.5,0.9731068622866201,0.7753565376852453,0.3695652173913043,0.23480662983425415,0.8673469387755102
fraud_detection,FF-SMOTE,MLP,3,5,4929.64853978157,337.66100025177,454904,0.5,0.9672955442134998,0.8250836246326488,0.8082901554404144,0.8210526315789474,0.7959183673469388
fraud_detection,FF-SMOTE,RF,4,5,4837.961984872818,42.665000200271606,454904,0.5,0.9854490940811194,0.7872059470938249,0.40380047505938244,0.2631578947368421,0.8673469387755102
fraud_detection,FF-SMOTE,LGBM,4,5,4837.961984872818,0.81600022315979,454904,0.5,0.986038947172348,0.7198810253408847,0.36129032258064514,0.22888283378746593,0.8571428571428571
fraud_detection,FF-SMOTE,MLP,4,5,4837.961984872818,618.386079788208,454904,0.5,0.9491647845322466,0.8091673505164593,0.7043478260869565,0.6136363636363636,0.826530612244898
