dataset,oversampling,classifier,AUC_mean,AUC_std,PRAUC_mean,F1_mean,oversample_time,train_time,n_splits,minority_ratio
mammography,GMMSampling,LGBM,0.9405771777656129,0.021877598057871244,0.6511358773369167,0.5056175275523549,1.545057773590088,0.06759142875671387,5,0.4999105570615899
mammography,GMMSampling,MLP,0.9511699209594606,0.018498625662610835,0.6691513402676608,0.45204818872473707,1.545057773590088,7.556719779968262,5,0.4999105570615899
mammography,GMMSampling,RF,0.94128586355263,0.019506138680365537,0.6225194575383004,0.46315386058226504,1.545057773590088,0.3077998638153076,5,0.4999105570615899
mammography,None,LGBM,0.9324606800155779,0.024916177225359624,0.7125806221171911,0.6455710114034607,0.0,0.0648003101348877,5,0.023249575317858494
mammography,None,MLP,0.9569895684026118,0.01576911387292575,0.7723541197292046,0.6933996367493129,0.0,6.61650595664978,5,0.023249575317858494
mammography,None,RF,0.9418875039251073,0.01938940096426452,0.7184582944956732,0.6699768139472771,0.0,0.2553867340087891,5,0.023249575317858494
mammography,SMOTE,LGBM,0.9296753529211503,0.02075352759141897,0.7355626976613852,0.6184545244901084,0.0020001411437988283,0.06919946670532226,5,0.5
mammography,SMOTE,MLP,0.9076383878399369,0.029506408779281054,0.6711524169132679,0.5591563914980592,0.0020001411437988283,18.695024919509887,5,0.5
mammography,SMOTE,RF,0.947993393649418,0.014966424633138287,0.6985086030280423,0.5913068624303975,0.0020001411437988283,0.43751888275146483,5,0.5
mammography,TVAE,LGBM,0.9441043263709827,0.02135864591021512,0.6843631901565889,0.6815237407968677,1.0932003021240235,0.07179036140441894,5,0.5
mammography,TVAE,MLP,0.9507414217464165,0.011531138434336712,0.6850589564967506,0.6356736352848138,1.0932003021240235,15.515329170227051,5,0.5
mammography,TVAE,RF,0.9526853230967823,0.01808198192547153,0.6283914122450538,0.6278423775094142,1.0932003021240235,0.4329996585845947,5,0.5
pageblocks,ADASYN,LGBM,0.9661493725130089,0.057597202179564364,0.8209083518426953,0.7939292676134783,0.005666255950927734,0.06133317947387695,3,0.49983922301989075
pageblocks,ADASYN,MLP,0.9950209162330373,0.007616773044147549,0.833780600904784,0.8449735449735449,0.005666255950927734,2.2200013796488443,3,0.49983922301989075
pageblocks,ADASYN,RF,0.9993704724007754,0.0003902672996539653,0.8788091229757896,0.8153717627401839,0.005666255950927734,0.27699995040893555,3,0.49983922301989075
pageblocks,CTGAN,LGBM,0.9980889705132129,0.0003301862183524449,0.7262549357565696,0.6956521739130435,1.9493318398793538,0.06100034713745117,3,0.5
pageblocks,CTGAN,MLP,0.9980042852770126,0.001254122610571345,0.664700655095392,0.6757575757575758,1.9493318398793538,2.6870010693868003,3,0.5
pageblocks,CTGAN,RF,0.9979593918987858,0.00033716379230404385,0.7219471450844,0.6427482555018788,1.9493318398793538,0.27733318010965985,3,0.5
pageblocks,G-SMOTE,LGBM,0.9663636363636364,0.057067036813130294,0.8480178818407794,0.8116402116402117,0.20566733678181967,0.05800024668375651,3,0.4860246118031186
pageblocks,G-SMOTE,MLP,0.9841240689725539,0.026384731325348208,0.813376303502472,0.8643648763853369,0.20566733678181967,2.2915178140004477,3,0.4860246118031186
pageblocks,G-SMOTE,RF,0.999353127231915,0.0001932338430962055,0.8785289299178188,0.7873977873977873,0.20566733678181967,0.27166469891866046,3,0.4860246118031186
pageblocks,GMMSampling,LGBM,0.9973900622385471,0.0018619841685696607,0.6892264972617309,0.6178266178266179,0.5109984874725342,0.05033373832702637,3,0.5
pageblocks,GMMSampling,MLP,0.9968431792674216,0.0017257284089044927,0.5103222317082788,0.6212454212454213,0.5109984874725342,1.2740224997202556,3,0.5
pageblocks,GMMSampling,RF,0.998561371288644,0.0008218990867521541,0.7824230553397221,0.6084802751469418,0.5109984874725342,0.2509164015452067,3,0.5
pageblocks,None,LGBM,0.9989337822671156,0.0006340473451224305,0.8320797191268205,0.7497584541062802,0.0,0.036666154861450195,3,0.0051160075098681205
pageblocks,None,MLP,0.9993633302724212,0.0004045965507647898,0.8944923594923595,0.7783068783068784,0.0,1.3330005009969075,3,0.0051160075098681205
pageblocks,None,RF,0.9992715029078666,0.0003674624719549393,0.8638228746562081,0.7749766573295985,0.0,0.20386862754821777,3,0.0051160075098681205
pageblocks,SMOTE,LGBM,0.9661432506887052,0.057210236733348796,0.809514092943686,0.7925925925925926,0.0009999275207519531,0.05999898910522461,3,0.5
pageblocks,SMOTE,MLP,0.9959922456892154,0.006126797286325016,0.8466833680722571,0.8161708619374523,0.0009999275207519531,1.760272741317749,3,0.5
pageblocks,SMOTE,RF,0.9993368023671053,0.0002567033083442368,0.8858241038796595,0.7873977873977873,0.0009999275207519531,0.2797536055246989,3,0.5
pageblocks,TVAE,LGBM,0.9992949699010305,0.0001572824424789061,0.8781621362176919,0.7547049441786284,1.0206676324208577,0.060666799545288086,3,0.5
pageblocks,TVAE,MLP,0.9919579634731149,0.010666846857960575,0.6881095636135196,0.6849673202614378,1.0206676324208577,2.7619155248006186,3,0.5
pageblocks,TVAE,RF,0.9993368023671053,0.0003827160357823163,0.8720602442824665,0.8554112554112554,1.0206676324208577,0.3039984703063965,3,0.5
pima_diabetes,ADASYN,LGBM,0.805559748427673,0.030169501662712622,0.6714859555010625,0.649846508338688,0.00299983024597168,0.05199961662292481,5,0.4930041983586405
pima_diabetes,ADASYN,MLP,0.752529000698812,0.02489259851530789,0.6047302527389358,0.5865362966870378,0.00299983024597168,1.5184040546417237,5,0.4930041983586405
pima_diabetes,ADASYN,RF,0.8217903563941299,0.025563562549351514,0.681245583138009,0.6878495154638745,0.00299983024597168,0.20885839462280273,5,0.4930041983586405
pima_diabetes,CTGAN,LGBM,0.8039259259259259,0.0316361631490577,0.6621087319812672,0.6482086874331985,2.2862962245941163,0.05019955635070801,5,0.5
pima_diabetes,CTGAN,MLP,0.7566715583508037,0.03871865384473514,0.6058241130230746,0.5948701007474883,2.2862962245941163,1.5646001815795898,5,0.5
pima_diabetes,CTGAN,RF,0.8141320754716983,0.03749841238691803,0.6819339316390678,0.6287136408637224,2.2862962245941163,0.2012784957885742,5,0.5
pima_diabetes,G-SMOTE,LGBM,0.8001761006289307,0.0378554045525928,0.649834993301314,0.6317846207339924,0.33859958648681643,0.05460000038146973,5,0.5
pima_diabetes,G-SMOTE,MLP,0.7554856743535989,0.025636036207852247,0.6010877404610729,0.6075160325160326,0.33859958648681643,1.5652005195617675,5,0.5
pima_diabetes,G-SMOTE,RF,0.8244800838574424,0.025434571518943183,0.6742667129838569,0.6797486911368716,0.33859958648681643,0.22762718200683593,5,0.5
pima_diabetes,GMMSampling,LGBM,0.8193906359189379,0.031739608303054244,0.7156046871804858,0.6675065818861228,0.7914175987243652,0.04539222717285156,5,0.499184339314845
pima_diabetes,GMMSampling,MLP,0.8040628930817609,0.02201065103092933,0.6849464084156913,0.6492177800048519,0.7914175987243652,1.266200637817383,5,0.499184339314845
pima_diabetes,GMMSampling,RF,0.8268721174004193,0.02825170376884023,0.6961923225004556,0.6678645837781142,0.7914175987243652,0.2457101821899414,5,0.499184339314845
pima_diabetes,None,LGBM,0.8083584905660377,0.0320596537884089,0.6672256299044699,0.6564778244519914,0.0,0.042999887466430665,5,0.3489579195466222
pima_diabetes,None,MLP,0.7775911949685536,0.031944044598023476,0.6158175152953873,0.5951980413517779,0.0,1.2399610996246337,5,0.3489579195466222
pima_diabetes,None,RF,0.8292208245981831,0.026791786407855976,0.7005191106008034,0.6853117853514843,0.0,0.19395976066589354,5,0.3489579195466222
pima_diabetes,SMOTE,LGBM,0.8031621243885395,0.03298532649098026,0.6559243075533359,0.6437184434171377,0.001399993896484375,0.05419921875,5,0.5
pima_diabetes,SMOTE,MLP,0.7641215932914046,0.03528684857969894,0.6273661390464172,0.5935585076759906,0.001399993896484375,1.563800048828125,5,0.5
pima_diabetes,SMOTE,RF,0.8255842068483578,0.0239384363969934,0.6922671192482721,0.6804419224787411,0.001399993896484375,0.21496195793151857,5,0.5
pima_diabetes,TVAE,LGBM,0.8041705101327743,0.032568232253599366,0.6479005553999219,0.63828448719112,1.4390640735626221,0.054000043869018556,5,0.5
pima_diabetes,TVAE,MLP,0.7637477288609364,0.0435418858798943,0.5970037414954977,0.6246188709252756,1.4390640735626221,1.5217325687408447,5,0.5
pima_diabetes,TVAE,RF,0.8169182389937107,0.03700891887502206,0.6551465709989669,0.655183504291094,1.4390640735626221,0.19619989395141602,5,0.5
protein_homo,ADASYN,LGBM,0.9926830291957842,0.0010797225169516132,0.8492461419395181,0.45452768771573815,0.2736079692840576,0.9389991760253906,5,0.5000475785005886
protein_homo,ADASYN,MLP,0.9914231519004633,0.00291072560933036,0.8842032781357109,0.8277894140427223,0.2736079692840576,80.6359347820282,5,0.5000475785005886
protein_homo,ADASYN,RF,0.9912687548193414,0.0009110210622522732,0.8096425241388829,0.4489630506326277,0.2736079692840576,18.792390966415404,5,0.5000475785005886
protein_homo,CTGAN,LGBM,0.982635860673831,0.0030299651146929747,0.8363857101969934,0.7957116804848908,32.406548261642456,0.8619990348815918,5,0.5
protein_homo,CTGAN,MLP,0.9920665367223119,0.0038862274257190485,0.8850888874462294,0.8404514460714438,32.406548261642456,144.2867998600006,5,0.5
protein_homo,CTGAN,RF,0.9692522571112789,0.004435277621058902,0.7851637946299386,0.7742992478089372,32.406548261642456,18.635801362991334,5,0.5
protein_homo,G-SMOTE,LGBM,0.9932529286746863,0.0005459498995616116,0.8784356892739226,0.6116728417553026,1.567397689819336,0.9341997623443603,5,0.5
protein_homo,G-SMOTE,MLP,0.9909406145690802,0.0016368688134236122,0.8821942737022619,0.8183239312410313,1.567397689819336,66.02312941551209,5,0.5
protein_homo,G-SMOTE,RF,0.9926470596852376,0.0013476804430385843,0.8843845273992562,0.7226171752466055,1.567397689819336,20.10697546005249,5,0.5
protein_homo,GMMSampling,LGBM,0.9871148815365007,0.002064784955956317,0.8429297759402432,0.7012081233050155,10.5625581741333,0.5615988731384277,5,0.49999914235971143
protein_homo,GMMSampling,MLP,0.9920047041512203,0.0021265084148060693,0.8780076218219305,0.6957308245546678,10.5625581741333,44.01954898834229,5,0.49999914235971143
